# Produced by delphy version 1.1.4 (build 2044, commit a50e378)
# Invocation: ../delphy <DASH-DASH>v0-in-fasta delphy_inputs/h5n1-andersen-e756a15-ALL_full_dates_only.fasta <DASH-DASH>v0-steps 20000000000 <DASH-DASH>v0-out-log-file delphy_outputs_alpha_b/h5n1-andersen-e756a15-ALL_full_dates_only_alpha_b.log <DASH-DASH>v0-log-every 2000000 <DASH-DASH>v0-out-trees-file delphy_outputs_alpha_b/h5n1-andersen-e756a15-ALL_full_dates_only_alpha_b.trees <DASH-DASH>v0-tree-every 20000000 <DASH-DASH>v0-out-delphy-file delphy_outputs_alpha_b/h5n1-andersen-e756a15-ALL_full_dates_only_alpha_b.dphy <DASH-DASH>v0-delphy-snapshot-every 20000000 <DASH-DASH>v0-site-rate-heterogeneity <DASH-DASH>v0-target-coal-prior-cells 1000 <DASH-DASH>v0-pop-model skygrid <DASH-DASH>v0-skygrid-prior-double-half-time 0.25 <DASH-DASH>v0-skygrid-type staircase <DASH-DASH>v0-skygrid-disable-low-pop-barrier <DASH-DASH>v0-skygrid-num-parameters 23 <DASH-DASH>v0-skygrid-cutoff 1.833
state	numMuts	posterior_for_Delphy	prior_for_Delphy	likelihood_really_logG	rootHeight	age(root)	treeLength	skygrid.isloglinear	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood_really_logG	branchRates	skygrid	
11130000000	4362	-106220	-34702.5	-71517.4	1.57893	2024.01	99.0438	0	6.24524	-0.971591	-0.737459	-0.353841	-0.177182	-0.601242	0.17796	0.605401	0.910575	0.994276	0.812112	-0.135125	-1.04316	0.297566	0.367375	0.309705	0.296107	0.0913518	-0.707547	-1.12724	-1.43611	-1.57535	-1.2034	-1.37119	1.833	15.995	0.325411	0.206332	0.242416	0.225841	0.542716	0.00337891	0.00337891	-71517.4	0.0	-3884.32	
11132000000	4357	-104970	-33715.4	-71254.3	1.58589	2024.01	98.8308	0	6.24524	-1.04073	-0.959761	-0.485587	-0.183085	-0.723955	-0.0477251	0.381503	1.06965	0.975841	0.612214	0.0466817	-1.11853	0.0695177	0.388757	0.218246	0.142741	0.213824	-0.471185	-1.68751	-1.86083	-1.80578	-1.27391	-0.640424	1.833	17.3087	0.319331	0.204621	0.250659	0.225389	0.483935	0.00340176	0.00340176	-71254.3	0.0	-3825.38	
11134000000	4362	-105896	-34289	-71606.8	1.59064	2024	99.5442	0	6.24524	-0.988516	-1.18824	-0.611444	-0.271908	-0.871179	-0.188951	0.825163	0.946576	0.971393	0.69122	0.0154185	-1.00397	0.00705139	0.537679	0.317801	0.197317	0.12959	-0.419095	-1.18917	-1.18211	-1.74466	-1.38676	-0.952575	1.833	15.9076	0.329813	0.203277	0.245457	0.221453	0.534036	0.00335024	0.00335024	-71606.8	0.0	-3888.2	
11136000000	4362	-106231	-34677.9	-71553.1	1.60917	2023.98	99.6201	0	6.24524	-0.923186	-1.11321	-0.501696	-0.222807	-0.636013	-0.0445578	0.717809	0.843171	0.919738	0.590324	-0.0450859	-0.887876	0.336922	0.401071	0.333077	0.329164	0.0529993	-0.933384	-1.1234	-1.37002	-1.35223	-1.49761	-1.95484	1.833	17.6324	0.331538	0.208219	0.24161	0.218633	0.548995	0.00331611	0.00331611	-71553.1	0.0	-3899.57	
11138000000	4358	-105864	-34406.2	-71457.3	1.64131	2023.95	100.146	0	6.24524	-0.803851	-1.02609	-0.506563	-0.0169082	-0.699361	-0.222822	0.455098	0.96699	0.972558	0.561932	0.128203	-1.00629	0.189318	0.477606	0.236103	0.424553	0.192611	-0.424732	-0.991974	-1.57105	-2.05785	-1.98801	-1.87803	1.833	16.067	0.318558	0.206861	0.247647	0.226934	0.523575	0.0032846	0.0032846	-71457.3	0.0	-3923.82	
11140000000	4361	-105895	-34366.8	-71527.9	1.6367	2023.96	101.462	0	6.24524	-1.0292	-0.846776	-0.594859	-0.119277	-0.687955	-0.220597	0.620779	1.01016	0.894887	0.63558	0.196747	-1.23681	0.146006	0.4395	0.527972	0.372155	0.199222	-0.556106	-1.2681	-1.54027	-0.823181	-0.989917	-0.267259	1.833	16.9011	0.324438	0.206494	0.236637	0.232431	0.51402	0.00325524	0.00325524	-71527.9	0.0	-4007.34	
11142000000	4358	-105546	-34041	-71504.7	1.55551	2024.04	101.02	0	6.24524	-1.02278	-1.14961	-0.520684	-0.0991086	-0.88841	0.116102	0.760563	0.856447	0.99563	0.669834	0.28815	-1.21168	0.2286	0.51229	0.304581	0.186027	0.0656024	-0.586125	-0.708837	-0.611263	-1.09093	-0.954118	-1.28098	1.833	16.4868	0.323011	0.202008	0.247528	0.227453	0.504254	0.00330299	0.00330299	-71504.7	0.0	-3991.15	
11144000000	4364	-105559	-34111.2	-71448.3	1.56013	2024.03	99.5221	0	6.24524	-1.0439	-0.957161	-0.49392	-0.108453	-0.647271	-0.0214858	0.601072	0.739606	1.00106	0.69384	0.187465	-1.47509	-0.108245	0.50795	0.265817	0.0637834	0.131832	-1.05999	-2.12126	-1.2525	-1.41714	-1.30763	-0.871382	1.833	19.3494	0.328238	0.208329	0.239002	0.22443	0.518907	0.00329945	0.00329945	-71448.3	0.0	-3873.53	
11146000000	4363	-105378	-33949.7	-71428.2	1.64199	2023.95	98.3982	0	6.24524	-0.939955	-1.03143	-0.59474	-0.237379	-0.405134	-0.133553	0.521713	0.67149	0.963238	0.494837	-0.0450165	-1.26787	-0.00997144	0.463104	0.319033	0.123804	0.0599175	-0.701878	-1.20756	-1.5417	-1.36018	-1.51943	-1.18773	1.833	16.0726	0.329527	0.201729	0.250554	0.218191	0.519625	0.0034126	0.0034126	-71428.2	0.0	-3814.31	
11148000000	4366	-105995	-34407.2	-71587.9	1.59693	2024	98.5889	0	6.24524	-0.906132	-0.952468	-0.607672	-0.367318	-0.532225	-0.42541	0.510709	0.944089	0.815068	0.690434	0.0465162	-1.02316	0.174857	0.625486	0.353592	0.116678	0.14327	-0.734705	-0.678211	-0.828124	-0.963808	-0.587955	-0.137416	1.833	18.305	0.325557	0.205643	0.247738	0.221062	0.544914	0.00344237	0.00344237	-71587.9	0.0	-3833.92	
11150000000	4368	-105490	-33968.9	-71521.2	1.63898	2023.95	99.8333	0	6.24524	-0.936635	-1.14799	-0.325136	-0.0554227	-0.719045	0.00315999	0.574125	0.829317	0.924124	0.650173	-0.0202321	-1.22761	0.0742127	0.662419	0.507893	0.178241	0.0205695	-0.884655	-0.898422	-1.10998	-1.4473	-1.05071	-1.01037	1.833	17.4299	0.325186	0.21035	0.241325	0.223139	0.510446	0.00333119	0.00333119	-71521.2	0.0	-3898.34	
11152000000	4360	-104890	-33540.3	-71350.2	1.63074	2023.96	100.339	0	6.24524	-0.95464	-0.767858	-0.617079	-0.0477926	-0.65539	0.031184	0.625891	0.951411	0.877414	0.681762	-0.0566794	-1.30536	0.0119415	0.587788	0.333464	0.147937	0.259495	-1.05241	-1.34733	-1.07638	-1.19473	-0.690451	-0.0956711	1.833	15.6115	0.329444	0.199958	0.247992	0.222606	0.468871	0.00329219	0.00329219	-71350.2	0.0	-3937.15	
11154000000	4364	-106296	-34752.5	-71543.5	1.57553	2024.02	98.6617	0	6.24524	-0.900814	-1.05958	-0.357295	-0.339751	-0.702404	-0.38198	0.805928	0.871273	1.0004	0.671622	-0.0182331	-1.12171	-0.0206879	0.426136	0.475201	0.111221	-0.126604	-0.351848	-0.933955	-0.324118	0.0112247	0.349238	1.07638	1.833	16.2426	0.319022	0.204903	0.249673	0.226402	0.566348	0.00335933	0.00335933	-71543.5	0.0	-3830.87	
11156000000	4362	-105251	-33878.4	-71373.1	1.62129	2023.97	98.2	0	6.24524	-0.966787	-1.03387	-0.642247	-0.194317	-0.588744	-0.193111	0.579708	0.788048	0.847944	0.771682	-0.031204	-1.29208	-0.00988327	0.372035	0.224447	0.372137	-0.0516778	-0.605882	-1.17871	-1.16048	-0.669337	-0.2999	0.179405	1.833	17.1756	0.326623	0.20524	0.240461	0.227676	0.486073	0.0033011	0.0033011	-71373.1	0.0	-3757.32	
11158000000	4362	-106070	-34534.8	-71535.7	1.58668	2024.01	101.178	0	6.24524	-0.994935	-1.11564	-0.416229	-0.181507	-0.615013	-0.123009	0.714658	0.948831	0.969303	0.667686	0.014914	-1.08008	-0.0899878	0.404854	0.396339	0.301122	0.171225	-0.239929	-0.889424	-0.650991	0.0431164	-0.143197	-0.437366	1.833	16.5942	0.324633	0.203015	0.242242	0.23011	0.537377	0.00326141	0.00326141	-71535.7	0.0	-3996.14	
11160000000	4360	-105248	-33768.2	-71480.1	1.57645	2024.02	100.077	0	6.24524	-1.02661	-1.19104	-0.667765	-0.348753	-0.743329	0.0970742	0.686843	0.869518	0.986167	0.542948	0.071574	-1.06965	0.0358045	0.499361	0.417514	0.162194	0.152441	-0.352843	-0.962488	-0.56055	-0.0989104	0.255497	0.119418	1.833	17.6631	0.323918	0.205628	0.238772	0.231681	0.504763	0.00326317	0.00326317	-71480.1	0.0	-3902.24	
11162000000	4358	-105234	-33847.4	-71386.1	1.60403	2023.99	100.789	0	6.24524	-1.13108	-1.11481	-0.459209	-0.0660163	-0.61961	-0.154287	0.501993	0.690152	0.833758	0.556231	-0.06359	-0.894201	0.0334792	0.439662	0.453855	0.420345	0.242143	-0.218414	-1.08	-0.804414	-1.31028	-0.655979	-0.481436	1.833	17.5775	0.329107	0.20358	0.244004	0.223309	0.499172	0.00337373	0.00337373	-71386.1	0.0	-3946.94	
11164000000	4358	-105640	-34114.3	-71525.4	1.60847	2023.98	102.181	0	6.24524	-0.901246	-1.29655	-0.610674	-0.317819	-0.527269	-0.37162	0.641992	0.939266	0.996301	0.619381	-0.00167656	-0.854473	0.102047	0.51414	0.439155	0.328635	0.175034	0.106274	-1.29988	-1.37022	-1.95023	-1.54815	-1.46696	1.833	15.8748	0.329046	0.205749	0.24614	0.219064	0.500272	0.00325191	0.00325191	-71525.4	0.0	-4012.92	
11166000000	4358	-105978	-34374.3	-71604	1.63504	2023.96	102.396	0	6.24524	-0.818166	-0.82608	-0.325175	-0.278158	-0.603248	-0.269928	0.380102	1.03758	1.03601	0.694013	-0.175021	-0.845603	-0.0267265	0.763231	0.326056	0.296964	0.0919122	-0.271666	-1.03216	-1.60731	-1.32182	-1.92864	-1.60987	1.833	17.6003	0.329553	0.20659	0.245279	0.218577	0.520256	0.00320009	0.00320009	-71604	0.0	-4040.7	
11168000000	4354	-106013	-34476.7	-71536.7	1.59766	2023.99	102.267	0	6.24524	-0.969632	-1.15847	-0.485285	-0.134882	-0.628407	0.0217798	0.578435	0.758572	1.03212	0.714849	-0.0696639	-1.00815	-0.0993892	0.50453	0.362327	0.38181	0.182206	-0.426701	-1.60749	-1.90093	-1.53258	-0.993956	-1.36433	1.833	15.504	0.329579	0.199941	0.245967	0.224512	0.528836	0.00326653	0.00326653	-71536.7	0.0	-4039.59	
11170000000	4358	-105799	-34167.5	-71631.8	1.61903	2023.98	102.134	0	6.24524	-1.07342	-0.933293	-0.583638	-0.173598	-0.684275	0.0337874	0.610192	0.883286	0.925204	0.700265	-0.0430196	-1.10464	-0.158048	0.641234	0.416058	0.390999	0.188667	-0.451743	-1.62777	-2.2379	-2.174	-1.97552	-1.99837	1.833	17.3708	0.319768	0.203927	0.244767	0.231537	0.516701	0.00329979	0.00329979	-71631.8	0.0	-4038.55	
11172000000	4358	-105341	-33813.4	-71527.8	1.70719	2023.88	102.516	0	6.24524	-1.11438	-0.841874	-0.4162	-0.295279	-0.519801	0.0288773	0.716779	1.06717	0.980752	0.788641	-0.187659	-0.83622	0.0530188	0.48291	0.439861	0.263519	0.281425	-0.268807	-0.536635	-1.08715	-1.42277	-1.56087	-1.40152	1.833	17.842	0.321872	0.202164	0.254391	0.221573	0.501493	0.00329141	0.00329141	-71527.8	0.0	-4079.86	
11174000000	4361	-105727	-34107.1	-71620	1.57851	2024.01	101.447	0	6.24524	-1.01605	-1.14931	-0.275034	-0.233796	-0.622033	-0.0954789	0.502533	0.850447	1.00614	0.767765	-0.0328473	-0.929975	0.244936	0.407274	0.339818	0.310177	0.0674635	-0.44552	-1.67588	-0.986687	-1.27011	-1.84417	-2.12344	1.833	16.5134	0.325483	0.20771	0.243444	0.223363	0.512511	0.00328139	0.00328139	-71620	0.0	-3997.68	
11176000000	4356	-105958	-34469.1	-71488.9	1.65451	2023.94	101.538	0	6.24524	-1.16628	-1.16887	-0.415433	-0.0563362	-0.574053	-0.166505	0.925752	1.28323	0.984534	0.79308	-0.0806801	-1.10874	-0.129479	0.350666	0.420938	0.180693	-0.0148794	-0.334939	-1.2665	-1.04987	-0.986243	-1.26971	-1.64729	1.833	17.3853	0.331596	0.200623	0.244658	0.223123	0.526701	0.00326686	0.00326686	-71488.9	0.0	-3967.33	
11178000000	4359	-106101	-34616.5	-71484.6	1.58853	2024.01	99.1816	0	6.24524	-1.1214	-0.980071	-0.648046	0.0386935	-0.478288	-0.0579593	0.638102	1.0361	0.890209	0.538007	-0.0557251	-1.13948	0.00828931	0.560888	0.123365	0.331811	0.0919128	-0.400056	-0.810894	-0.419188	-1.03037	-1.03703	-0.74298	1.833	14.9714	0.329794	0.202926	0.248393	0.218887	0.554672	0.00328857	0.00328857	-71484.6	0.0	-3834.5	
11180000000	4356	-105627	-34055.3	-71572	1.58703	2024.01	100.848	0	6.24524	-1.15756	-1.04914	-0.561344	-0.0360152	-0.448775	-0.0951081	0.645865	0.886309	0.977344	0.606269	0.00632584	-0.98914	0.293392	0.510609	0.389437	0.244979	0.154067	-0.499613	-1.62383	-1.24356	-0.780848	-0.0985233	0.142795	1.833	17.6177	0.32992	0.20381	0.249631	0.216639	0.502459	0.00331549	0.00331549	-71572	0.0	-3975.76	
11182000000	4355	-105664	-34219.6	-71444.2	1.61531	2023.98	101.934	0	6.24524	-1.14611	-0.914019	-0.537881	-0.0690938	-0.458226	-0.150384	0.868284	0.95568	0.968934	0.788954	0.0792802	-1.00074	-0.0776488	0.711229	0.31259	0.248556	0.114324	-0.462117	-1.16985	-0.770839	-0.402834	0.00853829	0.761197	1.833	16.7968	0.326568	0.200392	0.248507	0.224533	0.508864	0.00331603	0.00331603	-71444.2	0.0	-4035.84	
11184000000	4356	-106483	-34872.5	-71610.1	1.6132	2023.98	103.046	0	6.24524	-1.05061	-0.850701	-0.656617	-0.195767	-0.5011	-0.144934	0.579196	0.785517	0.942518	0.745863	-0.0740234	-0.953934	-0.159637	0.74838	0.315845	0.393557	0.289039	-0.45531	-1.5441	-2.28526	-2.57314	-2.85784	-3.22403	1.833	17.663	0.3268	0.205258	0.242991	0.224951	0.542456	0.00327896	0.00327896	-71610.1	0.0	-4086.3	
11186000000	4361	-106234	-34623.6	-71610.3	1.65415	2023.94	102.377	0	6.24524	-1.06133	-1.05325	-0.72871	-0.0653603	-0.733113	-0.241904	0.391312	0.881204	0.90984	0.689263	-0.039798	-0.821748	-0.0182542	0.453739	0.361613	0.294708	0.203941	-0.140705	-1.10351	-1.41674	-1.78426	-1.52226	-2.0952	1.833	17.7262	0.322278	0.198286	0.247841	0.231595	0.53606	0.00328713	0.00328713	-71610.3	0.0	-4051.56	
11188000000	4363	-105315	-33761.2	-71553.8	1.63972	2023.95	101.857	0	6.24524	-1.05857	-0.911894	-0.548956	-0.0647729	-0.661316	-0.228665	0.650978	0.846427	1.02135	0.782664	-0.00177116	-0.681406	0.134949	0.568856	0.265014	0.339037	0.153108	-0.474913	-1.46955	-0.861635	-1.29345	-1.359	-1.35733	1.833	16.125	0.327592	0.205214	0.243003	0.22419	0.503593	0.00336691	0.00336691	-71553.8	0.0	-4038.43	
11190000000	4360	-106327	-34638.9	-71687.8	1.63628	2023.96	103.306	0	6.24524	-0.984778	-0.896236	-0.641211	0.0737835	-0.397665	0.0435671	0.661126	1.16717	0.91147	0.810871	-0.104228	-1.0016	0.195692	0.557271	0.359694	0.184046	0.295824	-0.246482	-1.01247	-0.861934	-1.47867	-1.30975	-1.21358	1.833	16.2948	0.327584	0.200837	0.244317	0.227262	0.52317	0.0031596	0.0031596	-71687.8	0.0	-4116.62	
11192000000	4364	-105866	-34251.6	-71614.3	1.60066	2023.99	102.208	0	6.24524	-1.0628	-0.801316	-0.452157	-0.301041	-0.510562	-0.352135	0.631505	0.940861	0.977187	0.667892	-0.169361	-0.893381	0.194556	0.5403	0.564817	0.133861	0.357325	-0.23486	-0.945034	-0.728586	-0.967448	-0.574551	-0.458968	1.833	17.7968	0.332183	0.201047	0.241694	0.225077	0.515228	0.00325556	0.00325556	-71614.3	0.0	-4043.7	
11194000000	4365	-106023	-34377.2	-71645.5	1.60314	2023.99	102.222	0	6.24524	-0.871428	-0.99029	-0.517664	-0.314779	-0.711678	-0.283518	0.475283	0.79469	0.95038	0.69149	-0.101731	-0.682039	0.0661311	0.636077	0.524794	0.350098	0.0611592	-0.37014	-1.34892	-1.57162	-1.21789	-1.58633	-2.20524	1.833	16.2044	0.326116	0.198552	0.248579	0.226752	0.511608	0.00318278	0.00318278	-71645.5	0.0	-4037.67	
11196000000	4366	-106376	-34772.8	-71603	1.5685	2024.02	101.91	0	6.24524	-1.13357	-1.01688	-0.517448	-0.151294	-0.500487	0.130522	0.592923	1.10674	0.971679	0.771307	-0.0359504	-0.951982	0.14647	0.512006	0.497246	0.32096	0.0331945	-0.224675	-1.17523	-1.63908	-2.06407	-2.42084	-2.31521	1.833	15.3778	0.332307	0.203148	0.247499	0.217047	0.55226	0.00334008	0.00334008	-71603	0.0	-4066.87	
11198000000	4369	-105115	-33493.8	-71621.5	1.60053	2023.99	101.926	0	6.24524	-1.0795	-1.22244	-0.684128	-0.250259	-0.647197	-0.277048	0.575211	0.799801	0.951068	0.761341	-0.0851831	-1.05479	0.275686	0.622307	0.567483	0.351534	0.103472	-0.316286	-1.22349	-1.9726	-1.99498	-2.45548	-2.76084	1.833	18.0435	0.327428	0.204189	0.244256	0.224127	0.482291	0.00335947	0.00335947	-71621.5	0.0	-3970.12	
11200000000	4367	-106267	-34636.3	-71630.9	1.62709	2023.97	100.127	0	6.24524	-0.949359	-1.29834	-0.733245	-0.140972	-0.69214	-0.127834	0.528103	0.787157	0.957702	0.618873	0.0561015	-0.920892	-0.0176618	0.595588	0.284408	0.288922	0.144519	-0.472856	-1.69667	-1.62348	-2.23383	-2.58833	-3.39665	1.833	17.0481	0.318898	0.203593	0.248704	0.228806	0.546668	0.00330841	0.00330841	-71630.9	0.0	-3907.75	
11202000000	4366	-106358	-34738.8	-71618.9	1.67984	2023.91	101.235	0	6.24524	-0.956472	-1.11264	-0.779159	-0.050576	-0.777515	-0.12948	0.593667	0.982675	0.849449	0.712783	-0.0106997	-0.740683	0.130596	0.520994	0.311421	0.153057	0.175086	-0.407386	-1.79536	-1.6513	-1.71894	-1.10068	-0.329009	1.833	17.6808	0.322957	0.204957	0.249899	0.222187	0.527496	0.00327038	0.00327038	-71618.9	0.0	-3981.76	
11204000000	4366	-106026	-34436.8	-71589.5	1.65643	2023.94	100.993	0	6.24524	-1.02506	-1.14279	-0.49932	-0.10563	-0.546149	0.0574111	0.60131	0.922281	0.902824	0.696682	-0.0918367	-1.06828	-0.107713	0.377089	0.370075	0.338343	0.169993	-0.727946	-1.18873	-1.72459	-0.963505	-1.00506	-0.95478	1.833	15.7027	0.330261	0.196927	0.251864	0.220949	0.512607	0.00336136	0.00336136	-71589.5	0.0	-3977.48	
11206000000	4365	-105085	-33594.8	-71489.8	1.62043	2023.97	99.8472	0	6.24524	-0.924407	-0.85859	-0.444314	-0.18064	-0.52013	0.127156	0.445335	0.977567	0.875689	0.641674	-0.063672	-0.903553	-0.0177236	0.548687	0.281711	0.204451	0.196995	-0.816661	-1.66884	-1.38939	-1.02268	-0.79016	-1.06347	1.833	16.5063	0.328532	0.209131	0.242974	0.219363	0.482918	0.00321402	0.00321402	-71489.8	0.0	-3901.07	
11208000000	4364	-106144	-34580.3	-71563.7	1.59646	2024	100.142	0	6.24524	-0.946349	-0.954538	-0.511561	-0.144145	-0.494273	-0.193795	0.390144	0.930062	0.884289	0.640312	-0.080895	-0.939745	0.0362943	0.751671	0.263499	0.388459	0.229169	-0.58733	-1.48401	-1.65993	-1.35188	-1.00612	-0.479642	1.833	16.3548	0.32952	0.200402	0.247495	0.222583	0.535088	0.0032764	0.0032764	-71563.7	0.0	-3914.94	
11210000000	4360	-104913	-33458.9	-71454.2	1.57232	2024.02	100.121	0	6.24524	-1.09491	-1.18207	-0.528376	-0.0655218	-0.80348	-0.0505349	0.588897	1.09193	0.950632	0.776351	-0.0563192	-1.12109	-0.0139715	0.515997	0.349877	0.342362	-0.0167775	-0.547068	-1.2085	-1.39985	-1.81247	-1.41642	-1.31097	1.833	15.5355	0.319441	0.207945	0.246824	0.22579	0.485328	0.00337722	0.00337722	-71454.2	0.0	-3906.76	
11212000000	4359	-105791	-34250.2	-71540.7	1.56974	2024.02	102.516	0	6.24524	-1.02701	-1.29284	-0.527431	-0.10845	-0.47808	0.00215904	0.679502	1.05459	1.03462	0.733138	-0.00906286	-1.00722	0.133745	0.490524	0.334385	0.220874	0.222642	-0.55811	-1.62953	-1.9614	-2.07789	-1.90664	-1.69815	1.833	16.9543	0.327163	0.205088	0.24286	0.224889	0.492611	0.00320931	0.00320931	-71540.7	0.0	-4079.18	
11214000000	4359	-106024	-34436.7	-71587.7	1.61194	2023.98	100.54	0	6.24524	-1.07988	-1.19355	-0.483234	-0.18597	-0.432357	0.289886	0.657011	1.21761	1.01613	0.710797	-0.198098	-1.03382	-0.106521	0.427809	0.411399	0.162142	0.201423	-0.653534	-1.63328	-1.53242	-1.06153	-1.55748	-1.24528	1.833	16.4435	0.324562	0.203635	0.247396	0.224407	0.526332	0.00334667	0.00334667	-71587.7	0.0	-3924.98	
11216000000	4359	-106593	-34939.1	-71654.1	1.58607	2024.01	101.922	0	6.24524	-0.991777	-1.07695	-0.38339	-0.371309	-0.478834	0.115123	0.411431	0.940287	0.967197	0.704782	0.0625891	-1.28582	0.122295	0.857804	0.411879	0.37011	0.0591696	-0.437595	-1.05053	-1.13145	-0.843825	-1.04733	-0.403828	1.833	17.5802	0.325639	0.203458	0.245325	0.225578	0.56031	0.00324207	0.00324207	-71654.1	0.0	-4029.28	
11218000000	4362	-106190	-34642.1	-71547.9	1.61564	2023.98	101.679	0	6.24524	-1.01281	-0.96693	-0.521794	-0.0457705	-0.483321	-0.219123	0.460066	0.933158	0.865617	0.789648	-0.0807146	-0.948845	0.157191	0.391347	0.383395	0.206128	0.178034	-0.623839	-1.13076	-1.67965	-1.26163	-1.04246	-1.37018	1.833	16.1148	0.327926	0.203033	0.249269	0.219772	0.521085	0.00323199	0.00323199	-71547.9	0.0	-4021.93	
11220000000	4364	-105811	-34204.9	-71606.1	1.59523	2024	100.801	0	6.24524	-1.22373	-1.04309	-0.371235	-0.253864	-0.520813	-0.282488	0.492637	0.90677	0.977762	0.771658	-0.0355236	-1.21496	0.0564777	0.531039	0.406486	0.245626	0.179689	-0.616094	-2.00305	-1.55257	-1.60147	-2.10265	-1.70973	1.833	16.6106	0.327377	0.207187	0.239916	0.22552	0.521211	0.00335142	0.00335142	-71606.1	0.0	-3947.01	
11222000000	4367	-105284	-33744.8	-71538.8	1.5833	2024.01	100.499	0	6.24524	-1.07745	-0.779381	-0.463497	-0.242073	-0.512239	0.0413563	0.371491	0.799088	0.986526	0.788659	0.157587	-1.0298	-0.0821217	0.492686	0.410361	0.317154	0.150547	-0.731641	-1.76566	-2.35197	-3.21409	-2.79378	-2.17624	1.833	17.5603	0.325031	0.203764	0.245213	0.225992	0.500148	0.0034774	0.0034774	-71538.8	0.0	-3971.32	
11224000000	4365	-105296	-33867	-71429.1	1.60452	2023.99	99.167	0	6.24524	-0.973763	-1.04081	-0.495651	-0.178368	-0.49918	0.086539	0.492615	0.804067	0.871748	0.70553	-0.046462	-1.1724	-0.00483919	0.341171	0.337963	0.350848	-0.168253	-0.963822	-1.99225	-2.41827	-1.94516	-2.19845	-2.19615	1.833	16.9295	0.331101	0.205218	0.243938	0.219743	0.487407	0.00328447	0.00328447	-71429.1	0.0	-3879	
11226000000	4363	-105943	-34528.1	-71414.6	1.59847	2023.99	99.2406	0	6.24524	-0.915743	-0.903188	-0.464638	-0.244944	-0.524109	0.110178	0.418822	0.672215	0.856357	0.635332	0.00949799	-1.09203	-0.056032	0.546352	0.406475	0.326993	-0.0390633	-0.996024	-1.95809	-2.2773	-3.03312	-2.36422	-3.14946	1.833	18.9985	0.3278	0.203745	0.245345	0.22311	0.514674	0.00332639	0.00332639	-71414.6	0.0	-3887.65	
11228000000	4365	-105352	-33907.6	-71444.2	1.57964	2024.01	100.209	0	6.24524	-0.872213	-0.928145	-0.398685	-0.149369	-0.580564	-0.229278	0.64613	0.811666	0.933737	0.68034	-0.00111335	-0.881653	-0.222994	0.630241	0.479657	0.19502	-0.0391934	-0.502564	-0.666109	-0.533664	-0.20055	-0.703025	-0.43919	1.833	18.3318	0.330809	0.201663	0.245428	0.2221	0.511193	0.00333412	0.00333412	-71444.2	0.0	-3960.01	
11230000000	4365	-105538	-33951.1	-71586.8	1.61237	2023.98	100.823	0	6.24524	-1.01372	-1.00131	-0.455825	-0.232176	-0.689098	-0.284894	0.616598	0.664299	1.0082	0.664279	0.210743	-1.06882	-0.00339656	0.611242	0.525447	0.258552	0.11433	-0.650096	-0.905188	-0.0527914	0.132404	0.447463	0.57425	1.833	17.4917	0.321036	0.201106	0.250173	0.227685	0.508815	0.00333703	0.00333703	-71586.8	0.0	-3977.9	
11232000000	4360	-106460	-34826.2	-71633.3	1.58989	2024	100.769	0	6.24524	-1.14097	-0.901044	-0.469032	-0.19204	-0.715002	-0.0553069	0.583137	0.696949	0.939889	0.653332	-0.103988	-0.816292	0.0454175	0.434715	0.546899	0.259544	0.0183739	-0.822724	-1.46285	-1.71445	-2.62473	-2.05048	-2.04411	1.833	15.4768	0.324394	0.200134	0.248679	0.226793	0.541985	0.00321491	0.00321491	-71633.3	0.0	-3994.33	
11234000000	4364	-105486	-33901.2	-71585.2	1.57729	2024.02	99.9605	0	6.24524	-1.12514	-0.924973	-0.326617	-0.2019	-0.566614	-0.123394	0.596465	0.591639	0.872701	0.516484	-0.0580759	-0.926998	0.282011	0.634217	0.410514	0.171692	0.100757	-0.520596	-1.57711	-1.41726	-1.80338	-1.58838	-1.44199	1.833	16.032	0.324582	0.202121	0.244472	0.228826	0.506674	0.00335088	0.00335088	-71585.2	0.0	-3901.12	
11236000000	4363	-106261	-34640.3	-71620.6	1.61192	2023.98	102.587	0	6.24524	-1.01496	-0.985954	-0.42054	-0.276077	-0.621538	-0.100752	0.529273	0.570723	0.975362	0.66484	-0.121963	-0.755941	0.234387	0.673701	0.391371	0.366754	0.293091	-0.450302	-1.85094	-1.65288	-1.68318	-2.34974	-2.44165	1.833	17.9256	0.328175	0.203532	0.24552	0.222773	0.522739	0.00315954	0.00315954	-71620.6	0.0	-4092.79	
