# Produced by delphy version 1.1.4 (build 2044, commit a50e378)
# Invocation: ../delphy <DASH-DASH>v0-in-fasta delphy_inputs/h5n1-andersen-e756a15-ALL_full_dates_only.fasta <DASH-DASH>v0-steps 20000000000 <DASH-DASH>v0-out-log-file delphy_outputs_a/h5n1-andersen-e756a15-ALL_full_dates_only_a.log <DASH-DASH>v0-log-every 2000000 <DASH-DASH>v0-out-trees-file delphy_outputs_a/h5n1-andersen-e756a15-ALL_full_dates_only_a.trees <DASH-DASH>v0-tree-every 20000000 <DASH-DASH>v0-out-delphy-file delphy_outputs_a/h5n1-andersen-e756a15-ALL_full_dates_only_a.dphy <DASH-DASH>v0-delphy-snapshot-every 20000000 <DASH-DASH>v0-target-coal-prior-cells 1000 <DASH-DASH>v0-pop-model skygrid <DASH-DASH>v0-skygrid-prior-double-half-time 0.25 <DASH-DASH>v0-skygrid-type staircase <DASH-DASH>v0-skygrid-disable-low-pop-barrier <DASH-DASH>v0-skygrid-num-parameters 23 <DASH-DASH>v0-skygrid-cutoff 1.833
state	numMuts	posterior_for_Delphy	prior_for_Delphy	likelihood_really_logG	rootHeight	age(root)	treeLength	skygrid.isloglinear	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood_really_logG	branchRates	skygrid	
3334000000	4343	-95431.2	-20855.4	-74575.8	1.5873	2024.01	102.682	0	6.24524	-0.936098	-0.816308	-0.448927	-0.173096	-0.462552	0.160467	0.724231	0.823243	0.923452	0.688452	0.130226	-1.06326	-0.0940175	0.588603	0.420312	0.310419	0.0238101	-0.642291	-0.977755	-1.18827	-0.886765	-0.932442	-0.442995	1.833	17.0346	0.318189	0.20829	0.253558	0.219963	0.00317968	0.00317968	-74575.8	0.0	-4089.3	
3336000000	4342	-95252.1	-20739.7	-74512.3	1.60086	2023.99	101.44	0	6.24524	-0.902278	-0.912574	-0.539375	-0.28121	-0.89702	-0.0886375	0.753176	0.972904	0.91305	0.728301	0.280773	-1.09798	0.206778	0.516663	0.57899	0.394553	-0.0163048	-0.43815	-1.47943	-1.76709	-1.65598	-2.26687	-2.37424	1.833	16.8411	0.322933	0.211622	0.239693	0.225752	0.00316512	0.00316512	-74512.3	0.0	-3973.63	
3338000000	4346	-95280	-20749.5	-74530.4	1.59722	2024	100.852	0	6.24524	-0.899566	-0.808759	-0.487468	-0.124529	-0.572035	-0.211109	0.565786	0.970402	0.864938	0.764841	-0.0124612	-1.14036	0.335213	0.485181	0.274246	0.295899	0.128597	-0.902457	-2.05355	-2.48296	-2.44252	-2.79633	-3.31348	1.833	16.3345	0.323018	0.202386	0.250345	0.224251	0.0033088	0.0033088	-74530.4	0.0	-3983.48	
3340000000	4346	-95332.3	-20770.6	-74561.8	1.63567	2023.96	101.549	0	6.24524	-0.935509	-0.829353	-0.73077	0.0112614	-0.519234	-0.180412	0.587035	0.785371	1.01206	0.626743	-0.158025	-1.14351	0.208895	0.710798	0.463433	0.455949	0.00461337	-0.373021	-1.52634	-1.76958	-1.78751	-2.21414	-2.26278	1.833	16.987	0.329475	0.19734	0.250075	0.223111	0.00325728	0.00325728	-74561.8	0.0	-4004.44	
3342000000	4349	-95494.6	-20852.7	-74641.9	1.5635	2024.03	102.669	0	6.24524	-0.848766	-1.02113	-0.537144	-0.103324	-0.392127	-0.211736	0.661243	0.785404	0.998215	0.537966	-0.13774	-1.05762	0.403477	0.843654	0.391003	0.379665	0.0609628	-0.574535	-1.51094	-1.1904	-1.21849	-0.836432	-0.63791	1.833	17.1588	0.323535	0.203263	0.246017	0.227185	0.00322915	0.00322915	-74641.9	0.0	-4086.51	
3344000000	4346	-95238.9	-20711.4	-74527.5	1.58693	2024.01	100.781	0	6.24524	-1.02398	-0.917263	-0.408302	0.0360526	-0.509528	-0.154263	0.443928	0.866187	0.886204	0.729652	-0.109	-0.934278	0.160859	0.67584	0.455768	0.277604	0.0167217	-0.241304	-1.4371	-1.66408	-1.25564	-1.52915	-1.0149	1.833	17.5093	0.323534	0.20233	0.252407	0.22173	0.0033152	0.0033152	-74527.5	0.0	-3945.22	
3346000000	4346	-95279.1	-20731.7	-74547.4	1.61491	2023.98	101.23	0	6.24524	-1.22699	-1.03088	-0.493895	0.0456009	-0.707712	-0.41188	0.407198	0.955373	0.82894	0.671704	0.16209	-1.09571	0.358876	0.44453	0.36868	0.242071	0.0171604	0.0342381	-1.42215	-1.8406	-1.31383	-1.12655	-1.30018	1.833	16.2019	0.325573	0.204362	0.251074	0.218991	0.00319527	0.00319527	-74547.4	0.0	-3965.63	
3348000000	4343	-95367	-20811.5	-74555.5	1.65129	2023.94	102.281	0	6.24524	-1.19968	-0.972421	-0.414044	0.0590972	-0.674064	-0.0216341	0.527791	0.667517	1.01012	0.708396	0.158347	-0.809128	0.417032	0.625482	0.429698	0.407122	0.199446	0.039198	-1.28454	-0.785182	-1.40642	-1.78575	-1.84567	1.833	17.1171	0.325753	0.203	0.24457	0.226677	0.00318232	0.00318232	-74555.5	0.0	-4045.37	
3350000000	4344	-95631.5	-20955.6	-74675.9	1.64692	2023.95	104.859	0	6.24524	-1.07511	-0.990819	-0.505801	0.0123763	-0.610784	-0.125056	0.520221	1.07861	0.966756	0.653537	0.0225578	-1.02147	0.388018	0.658171	0.600012	0.278175	0.317491	-0.0375532	-1.27861	-1.18848	-0.251856	-0.444302	-0.698063	1.833	16.1518	0.324167	0.208014	0.248195	0.219624	0.00312956	0.00312956	-74675.9	0.0	-4189.62	
3352000000	4344	-95417.9	-20829.9	-74588	1.58656	2024.01	102.707	0	6.24524	-1.22063	-0.974093	-0.356307	-0.0694303	-0.582731	-0.0165727	0.626626	0.920522	0.967572	0.656105	0.0421084	-0.842184	0.305188	0.547014	0.368487	0.16404	0.335294	-0.124984	-1.18491	-1.0217	-1.05123	-1.16918	-0.917482	1.833	16.5872	0.325281	0.208214	0.25124	0.215265	0.00323172	0.00323172	-74588	0.0	-4063.86	
3354000000	4345	-95475.8	-20878.8	-74597	1.65035	2023.94	102.671	0	6.24524	-0.537696	-1.11545	-0.342754	-0.120376	-0.328582	-0.0957089	0.695066	0.835167	1.10331	0.626072	-0.127272	-0.794105	0.0116861	0.425861	0.407782	0.366805	0.270269	-0.439523	-1.46408	-1.46418	-1.07653	-1.42726	-1.67904	1.833	16.1253	0.326484	0.202469	0.245154	0.225893	0.00329932	0.00329932	-74597	0.0	-4112.78	
3356000000	4347	-95497.2	-20863.4	-74633.8	1.61142	2023.98	102.947	0	6.24524	-0.912454	-0.938743	-0.501779	-0.169112	-0.557566	0.0986122	0.668091	0.854144	1.06341	0.456516	0.0911071	-0.778141	0.395597	0.544957	0.296213	0.207238	0.305208	-0.471463	-1.39779	-1.76028	-2.03825	-2.35934	-2.19563	1.833	15.4738	0.329138	0.206216	0.250195	0.214451	0.00319855	0.00319855	-74633.8	0.0	-4097.43	
3358000000	4346	-95664.7	-20959.4	-74705.3	1.63128	2023.96	104.924	0	6.24524	-1.08278	-1.09257	-0.499691	-0.256169	-0.19763	-0.0953727	0.678049	0.838403	1.05389	0.530647	0.0772303	-0.805561	0.222452	0.437931	0.466402	0.410155	0.447931	-0.23619	-1.8476	-1.68723	-1.54502	-1.11281	-1.66645	1.833	15.6899	0.318306	0.207334	0.25378	0.22058	0.00309111	0.00309111	-74705.3	0.0	-4193.44	
3360000000	4345	-95574.3	-20907.2	-74667	1.56504	2024.03	104.277	0	6.24524	-1.08003	-0.998737	-0.523158	-0.182443	-0.444234	0.259606	0.517382	0.940735	1.03555	0.595748	0.101644	-0.93671	0.106951	0.604015	0.378762	0.238896	0.15002	-0.136062	-1.16839	-1.1095	-0.510567	-0.81906	-0.852716	1.833	16.6273	0.334154	0.198282	0.250749	0.216815	0.00317018	0.00317018	-74667	0.0	-4141.13	
3362000000	4344	-95719.9	-21012.9	-74707	1.61223	2023.98	105.605	0	6.24524	-1.02935	-0.967274	-0.591462	-0.091842	-0.589312	-0.156324	0.539785	0.777455	1.01944	0.754702	0.0330405	-0.801167	0.0641798	0.74452	0.614627	0.238539	0.126404	0.128961	-0.968142	-1.07745	-1.13633	-0.938122	-0.581735	1.833	16.6034	0.322233	0.203146	0.247625	0.226996	0.00316535	0.00316535	-74707	0.0	-4246.8	
3364000000	4342	-95467.5	-20868.1	-74599.4	1.61824	2023.98	103.569	0	6.24524	-1.00875	-1.16612	-0.328853	-0.217775	-0.4289	-0.00452768	0.549411	0.770605	1.04833	0.744235	0.266847	-0.886829	0.112	0.748335	0.440964	0.231771	0.284152	-0.207234	-0.754995	-1.38207	-1.28138	-1.33412	-1.97861	1.833	17.618	0.321411	0.202922	0.250277	0.22539	0.00324238	0.00324238	-74599.4	0.0	-4101.88	
3366000000	4344	-95694	-20983.1	-74711	1.67698	2023.92	105.67	0	6.24524	-1.08212	-0.923568	-0.334079	-0.0693516	-0.589014	0.168021	0.485668	1.07173	1.04037	0.683202	0.240929	-0.96099	0.194719	0.62945	0.540268	0.240396	0.435765	-0.17982	-1.08304	-1.12913	-1.48268	-0.769123	-0.577626	1.833	16.633	0.331094	0.19898	0.243892	0.226035	0.00312387	0.00312387	-74711	0.0	-4217	
3368000000	4349	-95784.2	-21002.6	-74781.6	1.70666	2023.89	105.99	0	6.24524	-1.28141	-0.80613	-0.577677	-0.127771	-0.504456	0.0157521	0.765702	0.927632	1.00088	0.764136	0.0906636	-0.778833	0.126814	0.51175	0.456876	0.519477	0.350455	0.156245	-0.49357	-0.918142	-1.20251	-0.88116	-0.935327	1.833	16.395	0.323802	0.202515	0.250522	0.223161	0.0030817	0.0030817	-74781.6	0.0	-4236.51	
3370000000	4346	-95730.2	-20993	-74737.2	1.70069	2023.89	105.735	0	6.24524	-1.0968	-0.795196	-0.70056	-0.0367163	-0.528914	0.164512	0.660094	0.888079	1.14674	0.820229	0.0881071	-1.01881	0.157761	0.644578	0.297746	0.439931	0.273064	-0.249192	-0.514998	-0.347789	-0.967817	-0.976777	-0.742771	1.833	16.8067	0.323052	0.204574	0.252595	0.219779	0.00322332	0.00322332	-74737.2	0.0	-4226.89	
3372000000	4347	-95729.7	-20991.4	-74738.3	1.64225	2023.95	105.558	0	6.24524	-0.918102	-1.02779	-0.28676	-0.115691	-0.652273	-0.0252936	0.4703	1.05156	1.0505	0.765672	0.0611469	-1.07177	0.196955	0.754416	0.485409	0.245072	0.0811965	-0.0621346	-0.690284	-0.593608	-0.807004	-1.77643	-1.884	1.833	16.9176	0.323907	0.206066	0.24849	0.221537	0.00316776	0.00316776	-74738.3	0.0	-4225.26	
3374000000	4345	-95603.9	-20936.7	-74667.2	1.67583	2023.92	104.375	0	6.24524	-0.990711	-1.04901	-0.583629	-0.257239	-0.597188	-0.0408737	0.335474	0.967004	1.13526	0.787404	0.0518781	-1.05147	0.424229	0.483139	0.436097	0.276827	0.181498	0.307382	-0.777263	-0.54225	-0.736968	-1.3266	-1.48392	1.833	16.8314	0.322012	0.210472	0.244935	0.222581	0.00314067	0.00314067	-74667.2	0.0	-4170.59	
3376000000	4347	-95578.3	-20891.7	-74686.6	1.66026	2023.93	104.175	0	6.24524	-0.934319	-0.954632	-0.349844	-0.264287	-0.512001	-0.113142	0.466053	0.802003	1.09532	0.693616	0.0317285	-1.07668	0.496511	0.508999	0.343716	0.289082	0.259372	-0.0709573	-1.41376	-1.51568	-1.522	-0.699173	-0.960294	1.833	19.3791	0.330618	0.206401	0.242858	0.220123	0.00311351	0.00311351	-74686.6	0.0	-4125.24	
3378000000	4345	-95572.2	-20919.3	-74652.9	1.63536	2023.96	104.006	0	6.24524	-1.15771	-1.10229	-0.570745	-0.0315363	-0.546801	0.263172	0.655229	0.782843	1.06685	0.768369	0.0250575	-0.942043	0.0930042	0.692123	0.385373	0.392727	0.278211	-0.156794	-1.25312	-0.857521	-1.07569	-0.756296	-1.00176	1.833	16.5617	0.331864	0.205305	0.245956	0.216875	0.00321962	0.00321962	-74652.9	0.0	-4153.2	
3380000000	4344	-95388	-20813.7	-74574.3	1.60564	2023.99	102.408	0	6.24524	-1.06741	-1.14131	-0.637734	-0.122577	-0.494318	0.041426	0.69617	0.987487	1.02582	0.755203	-0.140503	-0.888644	0.21237	0.648812	0.431637	0.289865	0.136654	-0.598087	-1.60036	-1.39218	-1.18223	-0.797114	-0.398898	1.833	16.4817	0.31957	0.206895	0.244167	0.229369	0.00322725	0.00322725	-74574.3	0.0	-4047.62	
3382000000	4343	-95420.6	-20847.2	-74573.4	1.61592	2023.98	102.684	0	6.24524	-0.837977	-1.04036	-0.528083	-0.102821	-0.431813	0.0726034	0.457202	0.828902	0.974729	0.740319	-0.122649	-0.77465	0.132918	0.591137	0.460695	0.220663	0.323166	-0.331459	-1.76742	-1.70355	-1.38701	-0.59314	-0.193704	1.833	15.5674	0.324543	0.206544	0.243948	0.224966	0.00324483	0.00324483	-74573.4	0.0	-4081.29	
3384000000	4343	-95430.2	-20847.4	-74582.8	1.61228	2023.98	102.9	0	6.24524	-0.75229	-1.23441	-0.38595	-0.191794	-0.584053	-0.193088	0.616601	0.75651	0.973596	0.594101	-0.00956175	-0.977012	0.054973	0.614757	0.346954	0.535029	0.329014	-0.265016	-1.62403	-1.8722	-1.82128	-2.01048	-2.21794	1.833	15.7655	0.32689	0.203084	0.250822	0.219204	0.00326159	0.00326159	-74582.8	0.0	-4081.39	
3386000000	4342	-95426.1	-20849.1	-74577.1	1.60792	2023.99	103.046	0	6.24524	-0.857137	-1.08989	-0.292155	-0.175393	-0.474228	-0.281027	0.608777	0.782911	0.973515	0.637358	-0.0303462	-0.860471	0.29031	0.615677	0.339358	0.421454	0.078793	0.0854265	-0.796387	-1.42461	-2.19784	-2.31309	-2.3901	1.833	16.7582	0.323555	0.205079	0.245112	0.226254	0.00328385	0.00328385	-74577.1	0.0	-4082.95	
3388000000	4346	-95258	-20723	-74535.1	1.61665	2023.98	100.931	0	6.24524	-1.03252	-1.05478	-0.519337	-0.13381	-0.385291	-0.24713	0.445419	0.74295	0.95949	0.651337	0.13064	-0.72991	0.307298	0.546925	0.387254	0.221096	0.100427	-0.25602	-1.7996	-2.41464	-1.98355	-2.49518	-2.38637	1.833	16.9964	0.322327	0.206273	0.249254	0.222145	0.00332034	0.00332034	-74535.1	0.0	-3956.84	
3390000000	4344	-95345.7	-20781	-74564.6	1.61313	2023.98	102.17	0	6.24524	-1.18805	-1.0761	-0.43794	-0.222644	-0.656663	0.433506	0.639285	0.94443	0.852224	0.704302	0.278307	-1.13242	0.060319	0.522331	0.342878	0.403842	0.123433	-0.318783	-2.01464	-2.44775	-2.01107	-2.06446	-1.6916	1.833	16.4544	0.327191	0.207108	0.243528	0.222172	0.00324282	0.00324282	-74564.6	0.0	-4014.95	
3392000000	4343	-95284	-20746.9	-74537.1	1.62197	2023.97	101.78	0	6.24524	-1.18847	-1.18502	-0.544782	-0.130889	-0.403139	-0.241676	0.508848	0.930502	0.98157	0.661222	0.00371008	-0.915544	0.212237	0.592076	0.455372	0.178045	0.120303	-0.0202523	-1.62815	-2.22428	-2.25522	-2.24798	-1.90743	1.833	16.6154	0.325366	0.20176	0.251114	0.22176	0.00313783	0.00313783	-74537.1	0.0	-3980.79	
3394000000	4341	-95405.3	-20848.4	-74556.8	1.60582	2023.99	102.847	0	6.24524	-1.15741	-0.920672	-0.66536	-0.169725	-0.524493	-0.159812	0.843561	0.804988	0.987405	0.767315	0.0594596	-0.809841	0.213713	0.612291	0.455036	0.29376	0.330552	-0.609176	-1.30637	-1.69785	-2.15078	-2.77113	-3.48887	1.833	16.8606	0.32835	0.201133	0.249573	0.220944	0.00327681	0.00327681	-74556.8	0.0	-4082.3	
3396000000	4342	-95302.5	-20783.7	-74518.8	1.60984	2023.98	101.606	0	6.24524	-0.900694	-0.83937	-0.64509	-0.217145	-0.823641	0.0734228	0.293464	1.01802	1.00597	0.508827	0.048768	-0.802761	0.069013	0.646301	0.339361	0.18453	0.211538	-0.0304713	-0.700075	-0.947416	-0.894258	-1.00333	-0.984394	1.833	15.4783	0.327344	0.208659	0.239855	0.224142	0.00317927	0.00317927	-74518.8	0.0	-4017.74	
3398000000	4341	-95375.5	-20838.9	-74536.6	1.60492	2023.99	102.362	0	6.24524	-0.79337	-1.07252	-0.605029	-0.293811	-0.557102	-0.207064	0.69856	1.15888	0.960813	0.659537	0.181413	-1.00818	0.29727	0.484937	0.525348	0.322014	0.0692068	-0.325659	-1.11576	-0.462976	-0.109276	-0.378062	0.167238	1.833	17.1392	0.332238	0.2024	0.24433	0.221032	0.00326192	0.00326192	-74536.6	0.0	-4072.73	
3400000000	4343	-95226.9	-20733.1	-74493.9	1.59853	2023.99	100.757	0	6.24524	-1.03122	-0.921322	-0.432323	-0.225409	-0.585808	-0.168199	0.784335	0.855761	0.912116	0.682161	-0.0149385	-1.00484	0.116781	0.538959	0.508161	0.093992	0.149013	-0.551348	-1.63212	-1.64731	-1.21141	-1.63382	-0.953513	1.833	17.3949	0.330141	0.202355	0.242482	0.225022	0.0031628	0.0031628	-74493.9	0.0	-3966.87	
3402000000	4346	-95446.4	-20826.3	-74620.1	1.60061	2023.99	102.932	0	6.24524	-1.18096	-1.02279	-0.519816	-0.172518	-0.602651	-0.166363	0.708391	0.931313	0.957321	0.653421	0.156396	-0.851513	0.278305	0.511572	0.57686	0.462189	0.194893	-0.359115	-1.39729	-2.3651	-2.13479	-2.4373	-2.39555	1.833	15.8166	0.319107	0.205221	0.24942	0.226253	0.00322076	0.00322076	-74620.1	0.0	-4060.37	
3404000000	4348	-95448.2	-20825	-74623.2	1.63834	2023.96	102.499	0	6.24524	-0.910294	-1.25577	-0.389294	-0.133543	-0.621587	-0.280902	0.553168	0.793146	0.94748	0.759637	0.0472496	-0.908418	0.263175	0.585565	0.540079	0.172591	0.327732	-0.47342	-1.29031	-1.98519	-1.57045	-1.03653	-1.83606	1.833	17.0629	0.320739	0.207337	0.248435	0.223488	0.00323871	0.00323871	-74623.2	0.0	-4058.84	
3406000000	4344	-95528.4	-20911.6	-74616.8	1.6067	2023.99	103.467	0	6.24524	-1.004	-0.930245	-0.566521	-0.0354367	-0.595985	0.109118	0.425481	0.920778	1.0051	0.795503	0.190776	-0.92179	0.15021	0.637061	0.326329	0.393038	0.162801	-0.67382	-2.27658	-1.89952	-2.0351	-2.28321	-2.99315	1.833	16.9006	0.323586	0.20897	0.246042	0.221403	0.00321394	0.00321394	-74616.8	0.0	-4145.45	
3408000000	4344	-95709.8	-21029.7	-74680.1	1.58276	2024.01	104.942	0	6.24524	-0.922538	-1.1277	-0.530246	-0.0924157	-0.400883	0.150692	0.705149	0.641021	1.03016	0.772461	0.273041	-0.753139	0.0259076	0.672953	0.46004	0.370588	0.37243	-0.264272	-1.89631	-0.943853	-1.01084	-1.61988	-1.37012	1.833	16.0031	0.331622	0.207901	0.241956	0.218521	0.00314869	0.00314869	-74680.1	0.0	-4263.72	
3410000000	4346	-95604.2	-20927.8	-74676.4	1.58283	2024.01	104.353	0	6.24524	-0.959493	-0.877344	-0.529795	0.0780443	-0.587916	-0.112764	0.374042	0.789564	1.04457	0.736039	0.0376731	-1.11623	0.365306	0.669569	0.421238	0.2787	0.339152	-0.040953	-1.80922	-2.15459	-1.79663	-1.9569	-1.26528	1.833	16.6492	0.323228	0.206531	0.248503	0.221738	0.00315774	0.00315774	-74676.4	0.0	-4161.73	
3412000000	4347	-95485.6	-20833.2	-74652.3	1.66587	2023.93	103.467	0	6.24524	-1.09967	-0.926255	-0.601979	0.223838	-0.533911	-0.0802196	0.528723	0.894835	0.940103	0.650495	-0.0977454	-1.20504	0.0152207	0.850207	0.448623	0.207421	0.204284	-0.0128786	-0.899314	-1.3311	-1.2657	-1.70435	-2.05205	1.833	16.1814	0.326685	0.207131	0.24395	0.222234	0.00316076	0.00316076	-74652.3	0.0	-4067.22	
3414000000	4344	-95540.2	-20900.6	-74639.6	1.64082	2023.95	103.984	0	6.24524	-1.24303	-0.718935	-0.530856	0.132746	-0.639364	-0.0414905	0.562003	0.940691	0.961799	0.825914	-0.097236	-0.988663	0.136921	0.666903	0.359815	0.171333	0.240445	-0.177455	-1.37666	-1.19517	-1.78922	-1.70801	-1.18039	1.833	18.4996	0.325851	0.203927	0.247126	0.223096	0.00323333	0.00323333	-74639.6	0.0	-4134.24	
3416000000	4348	-95443.3	-20812.9	-74630.3	1.62785	2023.96	102.527	0	6.24524	-1.03121	-0.671958	-0.447055	-0.0585864	-0.772693	0.11103	0.654905	0.749432	0.982923	0.788484	-0.122188	-1.1987	0.100488	0.772905	0.277274	0.188956	0.329226	-0.224724	-1.74185	-2.04129	-2.11306	-2.27391	-2.28198	1.833	17.107	0.331191	0.2074	0.234919	0.22649	0.003239	0.003239	-74630.3	0.0	-4046.8	
3418000000	4348	-95419.1	-20802.6	-74616.4	1.59181	2024	102.356	0	6.24524	-1.05261	-0.938481	-0.262609	-0.178764	-0.570305	0.122203	0.6099	0.731999	0.958491	0.57623	0.0473507	-1.14272	0.169731	0.646904	0.386733	0.256097	0.24415	-0.395691	-1.73442	-1.62421	-1.36312	-1.08602	-0.822779	1.833	16.5928	0.325433	0.205484	0.246671	0.222412	0.00321633	0.00321633	-74616.4	0.0	-4036.52	
3420000000	4346	-95231.7	-20713.1	-74518.5	1.57068	2024.02	100.624	0	6.24524	-1.11235	-0.846434	-0.502687	-0.104902	-0.559646	-0.0520218	0.544166	0.738708	0.912718	0.683995	0.123431	-1.00288	0.392657	0.571666	0.266142	0.264664	0.00947303	-0.358183	-0.41198	-3.08479e-05	0.474691	0.535674	-0.843014	1.833	17.4124	0.325605	0.206678	0.244424	0.223294	0.00324804	0.00324804	-74518.5	0.0	-3946.93	
3422000000	4347	-95422	-20818.2	-74603.8	1.57688	2024.02	102.305	0	6.24524	-1.11266	-0.870017	-0.614045	-0.0178657	-0.391618	-0.0163192	0.616834	0.64543	1.04108	0.749195	0.267584	-0.905092	0.283458	0.432715	0.250083	0.33805	0.220565	-0.460589	-0.61793	0.147029	0.383913	0.379835	-0.0991092	1.833	17.6836	0.321085	0.20658	0.249597	0.222738	0.00317583	0.00317583	-74603.8	0.0	-4051.94	
3424000000	4347	-95477.2	-20866	-74611.2	1.54815	2024.04	102.491	0	6.24524	-0.976131	-0.715102	-0.423711	-0.200294	-0.415172	0.101078	0.729953	1.12273	0.96779	0.675034	0.0709166	-0.767041	0.0377942	0.447464	0.376232	0.267236	0.268872	-0.365949	-1.57605	-1.68495	-1.23125	-1.32516	-1.32157	1.833	16.8279	0.325057	0.208193	0.248811	0.217939	0.00326223	0.00326223	-74611.2	0.0	-4099.87	
3426000000	4346	-95600.3	-20937.3	-74663	1.53362	2024.06	103.929	0	6.24524	-1.01997	-1.15813	-0.628014	-0.0737833	-0.383995	-0.0352608	0.64722	1.00093	0.989293	0.617026	0.144936	-0.931948	0.211288	0.860399	0.521679	0.573341	0.261032	-0.380897	-1.68835	-1.23148	-0.972766	-0.90686	-0.732021	1.833	18.5316	0.31993	0.207847	0.249962	0.222261	0.00310431	0.00310431	-74663	0.0	-4170.99	
3428000000	4345	-95503.1	-20883.5	-74619.6	1.57222	2024.02	103.198	0	6.24524	-1.19388	-1.09326	-0.425769	-0.113409	-0.853331	0.176335	0.63918	1.18059	0.99316	0.645403	0.232347	-0.872274	0.210674	0.720896	0.413361	0.529915	0.234955	-0.719556	-0.562799	-0.38067	-1.27475	-1.43631	-0.700042	1.833	15.5098	0.330693	0.203149	0.249881	0.216277	0.00322083	0.00322083	-74619.6	0.0	-4117.6	
3430000000	4343	-95399.7	-20833.4	-74566.3	1.60127	2023.99	102.523	0	6.24524	-0.845989	-0.953554	-0.428121	-0.156362	-0.455175	-0.0881922	0.684256	1.01041	1.02135	0.663292	0.0690945	-0.97657	0.0815005	0.769998	0.323475	0.440896	0.164755	-0.576562	-1.59424	-1.43885	-1.67884	-1.56544	-0.519328	1.833	15.8156	0.321326	0.207939	0.248159	0.222576	0.00325282	0.00325282	-74566.3	0.0	-4067.46	
3432000000	4342	-95631.5	-20979.1	-74652.4	1.60183	2023.99	104.815	0	6.24524	-1.00726	-0.933704	-0.693067	-0.164364	-0.620646	-0.201807	0.541456	0.881907	1.0323	0.744636	0.0563767	-0.940858	0.150234	0.673623	0.498829	0.443465	0.262555	-0.251007	-1.56856	-2.15929	-1.51454	-0.940408	-1.6917	1.833	17.6731	0.322207	0.211068	0.249524	0.217202	0.00312953	0.00312953	-74652.4	0.0	-4212.89	
3434000000	4341	-95443.4	-20873.7	-74569.7	1.68327	2023.91	103.146	0	6.24524	-0.978845	-0.958436	-0.645011	-0.0924975	-0.614105	-0.229363	0.578497	0.743366	0.921409	0.733285	0.125304	-0.788363	0.0379138	0.683841	0.38637	0.274797	0.271866	-0.22873	-0.648309	0.131377	0.10522	0.682593	1.50556	1.833	16.5598	0.322297	0.208164	0.244376	0.225163	0.00327683	0.00327683	-74569.7	0.0	-4107.61	
3436000000	4342	-95454.4	-20860.2	-74594.2	1.65959	2023.93	103.432	0	6.24524	-1.02997	-1.16758	-0.46844	0.0513367	-0.7	0.0728229	0.432934	0.81136	0.977342	0.659404	-0.10672	-0.903192	0.135256	0.619687	0.443695	0.335741	0.245508	-0.210483	-1.36402	-1.14613	-1.27133	-1.32109	-1.81118	1.833	17.9558	0.320887	0.206074	0.244781	0.228257	0.00320096	0.00320096	-74594.2	0.0	-4093.97	
3438000000	4343	-95625.5	-20960.1	-74665.5	1.58547	2024.01	104.884	0	6.24524	-1.1463	-1.19411	-0.556709	-0.125564	-0.537823	0.0983732	0.423143	1.15444	0.998049	0.635546	0.222247	-0.877134	0.0493142	0.492432	0.482547	0.118683	0.223954	-0.166181	-1.42609	-1.8339	-0.941392	-1.50881	-1.70092	1.833	18.4314	0.324473	0.202153	0.24624	0.227134	0.00314235	0.00314235	-74665.5	0.0	-4193.74	
3440000000	4345	-95588.9	-20930.8	-74658.1	1.57238	2024.02	104.184	0	6.24524	-1.12446	-0.900464	-0.356394	-0.279102	-0.517243	-0.115025	0.219599	1.10803	1.10796	0.661109	0.0315139	-0.833115	0.0570641	0.699875	0.389683	0.36403	0.240165	-0.444193	-0.972828	-0.737896	-0.274272	-0.316091	-0.743413	1.833	17.7915	0.32507	0.205915	0.246907	0.222107	0.00312976	0.00312976	-74658.1	0.0	-4164.55	
3442000000	4346	-95487.6	-20863.5	-74624.1	1.64923	2023.95	103.037	0	6.24524	-1.246	-1.10102	-0.635216	-0.227593	-0.501958	-0.198166	0.605011	0.944235	1.00598	0.698749	0.115511	-0.807813	0.182053	0.511841	0.327139	0.265477	0.238603	-0.482835	-1.36663	-0.530363	-0.429376	0.163272	0.284482	1.833	17.7196	0.324283	0.200955	0.251294	0.223468	0.00326966	0.00326966	-74624.1	0.0	-4097.27	
3444000000	4347	-95416.1	-20811.2	-74604.9	1.59241	2024	102.295	0	6.24524	-0.997782	-1.14694	-0.416066	-0.330506	-0.452852	-0.123159	0.603164	1.3292	0.925038	0.754676	0.00618337	-1.14276	0.0370197	0.54638	0.3893	0.229768	0.144873	-0.514771	-1.05529	-0.710914	0.106339	0.399855	1.04902	1.833	15.4993	0.330222	0.201276	0.244118	0.224384	0.00322381	0.00322381	-74604.9	0.0	-4045.3	
