sample	filename	numMuts.mean	numMuts.stderr	numMuts.stddev	numMuts.median	numMuts.95%HPDlo	numMuts.95%HPDup	numMuts.ACT	numMuts.ESS	numMuts.geometric-mean	posterior_for_Delphy.mean	posterior_for_Delphy.stderr	posterior_for_Delphy.stddev	posterior_for_Delphy.median	posterior_for_Delphy.95%HPDlo	posterior_for_Delphy.95%HPDup	posterior_for_Delphy.ACT	posterior_for_Delphy.ESS	posterior_for_Delphy.geometric-mean	prior_for_Delphy.mean	prior_for_Delphy.stderr	prior_for_Delphy.stddev	prior_for_Delphy.median	prior_for_Delphy.95%HPDlo	prior_for_Delphy.95%HPDup	prior_for_Delphy.ACT	prior_for_Delphy.ESS	prior_for_Delphy.geometric-mean	likelihood_really_logG.mean	likelihood_really_logG.stderr	likelihood_really_logG.stddev	likelihood_really_logG.median	likelihood_really_logG.95%HPDlo	likelihood_really_logG.95%HPDup	likelihood_really_logG.ACT	likelihood_really_logG.ESS	likelihood_really_logG.geometric-mean	rootHeight.mean	rootHeight.stderr	rootHeight.stddev	rootHeight.median	rootHeight.95%HPDlo	rootHeight.95%HPDup	rootHeight.ACT	rootHeight.ESS	rootHeight.geometric-mean	age(root).mean	age(root).stderr	age(root).stddev	age(root).median	age(root).95%HPDlo	age(root).95%HPDup	age(root).ACT	age(root).ESS	age(root).geometric-mean	treeLength.mean	treeLength.stderr	treeLength.stddev	treeLength.median	treeLength.95%HPDlo	treeLength.95%HPDup	treeLength.ACT	treeLength.ESS	treeLength.geometric-mean	kappa.mean	kappa.stderr	kappa.stddev	kappa.median	kappa.95%HPDlo	kappa.95%HPDup	kappa.ACT	kappa.ESS	kappa.geometric-mean	frequencies1.mean	frequencies1.stderr	frequencies1.stddev	frequencies1.median	frequencies1.95%HPDlo	frequencies1.95%HPDup	frequencies1.ACT	frequencies1.ESS	frequencies1.geometric-mean	frequencies2.mean	frequencies2.stderr	frequencies2.stddev	frequencies2.median	frequencies2.95%HPDlo	frequencies2.95%HPDup	frequencies2.ACT	frequencies2.ESS	frequencies2.geometric-mean	frequencies3.mean	frequencies3.stderr	frequencies3.stddev	frequencies3.median	frequencies3.95%HPDlo	frequencies3.95%HPDup	frequencies3.ACT	frequencies3.ESS	frequencies3.geometric-mean	frequencies4.mean	frequencies4.stderr	frequencies4.stddev	frequencies4.median	frequencies4.95%HPDlo	frequencies4.95%HPDup	frequencies4.ACT	frequencies4.ESS	frequencies4.geometric-mean	clock.rate.mean	clock.rate.stderr	clock.rate.stddev	clock.rate.median	clock.rate.95%HPDlo	clock.rate.95%HPDup	clock.rate.ACT	clock.rate.ESS	clock.rate.geometric-mean	meanRate.mean	meanRate.stderr	meanRate.stddev	meanRate.median	meanRate.95%HPDlo	meanRate.95%HPDup	meanRate.ACT	meanRate.ESS	meanRate.geometric-mean	treeLikelihood_really_logG.mean	treeLikelihood_really_logG.stderr	treeLikelihood_really_logG.stddev	treeLikelihood_really_logG.median	treeLikelihood_really_logG.95%HPDlo	treeLikelihood_really_logG.95%HPDup	treeLikelihood_really_logG.ACT	treeLikelihood_really_logG.ESS	treeLikelihood_really_logG.geometric-mean	branchRates.mean	branchRates.stderr	branchRates.stddev	branchRates.median	branchRates.95%HPDlo	branchRates.95%HPDup	branchRates.ACT	branchRates.ESS	branchRates.geometric-mean	coalescent.mean	coalescent.stderr	coalescent.stddev	coalescent.median	coalescent.95%HPDlo	coalescent.95%HPDup	coalescent.ACT	coalescent.ESS	coalescent.geometric-mean	
10	sims/sim_010/delphy-digested.log	373.0727532097004	0.011896424333126493	0.2808423906506844	373.0	373.0	374.0	2515681.085898508	557.3043450772925	373.07264771670236	-34993.00442225391	1.0603870524646908	28.075236622500228	-34993.2	-35048.1	-34939.8	2000000.0	701.0	NaN	3269.335049928675	0.7050618079611028	18.667501688346945	3269.77	3232.3	3303.25	2000000.0	701.0	3269.2817271746767	-38262.341940085535	0.45466821756406955	11.125901903604944	-38261.8	-38283.8	-38240.0	2341352.2417430454	598.7992643756438	NaN	1.754741455064194	0.00623016464072875	0.15990066705030004	1.72949	1.48359	2.08219	2128366.9673086633	658.7209919785779	1.7477685106992924	2024.239743223964	0.0062429240050437	0.159964130763318	2024.27	2023.91	2024.51	2135398.383155585	656.5519628839442	2024.2397369031291	35.59318145506419	0.03759343348421788	0.9953389548458891	35.5751	33.7549	37.5577	2000000.0	701.0	35.57929721835377	45.048031669044214	0.5368099015634306	14.21279614157589	42.9127	21.9606	72.8416	2000000.0	701.0	43.12034951152595	0.186358289586305	9.22446217931829E-5	0.0022504458655673706	0.18637	0.182375	0.190923	2355553.550800806	595.1891857959964	0.18634470719682517	0.13012873466476457	7.412352913161177E-5	0.001962524546908891	0.130067	0.12646	0.134007	2000000.0	701.0	0.130113949348728	0.6004025834522111	1.1166875863657176E-4	0.0028685147420094725	0.600418	0.594803	0.605617	2124698.0434526955	659.8584699224882	0.6003957317069151	0.0831104057061342	6.438588805388157E-5	0.0015512275679532093	0.0831056	0.0798198	0.0858448	2415340.5098146177	580.4564591630215	0.08309592527163304	3.4987652924393703E-4	8.187582446230882E-7	2.022799682735105E-5	3.4875E-4	3.11144E-4	3.87528E-4	2296961.058166874	610.371688721135	3.492925791671105E-4	3.4987652924393703E-4	8.187582446230882E-7	2.022799682735105E-5	3.4875E-4	3.11144E-4	3.87528E-4	2296961.058166874	610.371688721135	3.492925791671105E-4	-38262.341940085535	0.45466821756406955	11.125901903604944	-38261.8	-38283.8	-38240.0	2341352.2417430454	598.7992643756438	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-485.4746918687592	0.7049047264380428	18.66334273439921	-485.072	-522.181	-451.345	2000000.0000000002	700.9999999999999	NaN	
11	sims/sim_011/delphy-digested.log	2329.8687589158344	0.08467847076128367	2.0673143488576025	2330.0	2327.0	2334.0	2352236.5196183366	596.028498115267	2329.867842228277	-61687.32125534956	2.6498732453467806	61.62277967465138	-61684.9	-61818.6	-61586.2	2592481.375667824	540.7946275559432	NaN	3256.392867332381	0.5096244881358113	13.493024136831751	3256.8	3230.78	3282.91	2000000.0	701.0	3256.364912168699	-64943.71326676177	2.221952293318789	51.4539455066899	-64941.2	-65043.7	-64851.3	2614448.608360463	536.2507396460943	NaN	3.7493091440798847	0.0060197826024357155	0.1593821997244093	3.74795	3.44658	4.06575	2000000.0000000002	700.9999999999999	3.7459327639223146	2022.2480599144046	0.0060266229762529246	0.15956330441572106	2022.25	2021.93	2022.55	2000000.0	701.0	2022.2480536192386	40.94246462196865	0.03187534227658746	0.7460800097651067	40.9401	39.6111	42.3801	2559098.0144937974	547.8492781673791	40.935670881323496	2.6495094721825976	0.004764477261285163	0.11216352014960901	2.64805	2.43877	2.86013	2529736.3969827145	554.2079410614496	2.647146786648863	0.06987391740370896	5.086562840616522E-5	0.0013467389573930942	0.069888	0.0671095	0.0723225	2000000.0	701.0	0.06986093756206513	0.11129028102710406	6.685148756174955E-5	0.0017325666322043826	0.111295	0.107726	0.114367	2087325.951454244	671.672768224447	0.1112767985187806	0.587892158345222	1.0121392298426707E-4	0.002679780775048087	0.58785	0.582801	0.593468	1999999.9999999998	701.0000000000001	0.5878860504373226	0.23094363195435108	8.628774930762992E-5	0.0022845893618059334	0.230885	0.226549	0.235382	2000000.0	701.0	0.23093234016142256	0.0019005438659058496	2.3549925847402383E-6	5.040383276044547E-5	0.00189933	0.00180687	0.0019991	3060553.515488117	458.0870724544086	0.0018998759991860155	0.0019005438659058496	2.3549925847402383E-6	5.040383276044547E-5	0.00189933	0.00180687	0.0019991	3060553.515488117	458.0870724544086	0.0018998759991860155	-64943.71326676177	2.221952293318789	51.4539455066899	-64941.2	-65043.7	-64851.3	2614448.608360463	536.2507396460943	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-502.1276804564909	0.5105770461982503	13.518244449382074	-501.723	-527.77	-475.524	2000000.0	701.0	NaN	
12	sims/sim_012/delphy-digested.log	1978.0427960057061	0.04761740187211875	1.2576250286808708	1978.0	1977.0	1981.0	2009912.0815746342	697.5429486953605	1978.0423964176061	-57737.99814550641	1.8861653931191926	49.31128679530925	-57736.5	-57834.8	-57639.9	2051232.4885420178	683.4915144097189	NaN	3240.1457061340943	0.5218263593757456	13.64651970724323	3240.64	3215.92	3269.39	2050011.1655284357	683.8987141021759	3240.116967607458	-60978.144507845944	1.4605290293830202	38.02056376670836	-60977.5	-61055.7	-60903.9	2068860.9196040903	677.6675931740715	NaN	2.4174740656205422	0.003791595258866292	0.1003878101143257	2.4137	2.21918	2.61644	2000000.0000000002	700.9999999999999	2.4153977919937595	2023.5798002853066	0.0037840997738518276	0.10018935771446565	2023.58	2023.38	2023.77	2000000.0	701.0	2023.579797805048	38.79881126961486	0.02594107528046254	0.6642652853999633	38.7667	37.5626	40.0923	2138163.1879391577	655.7029921328411	38.793126252838015	3.4082152496433715	0.0072223106948594755	0.19122082002995217	3.40673	3.0499	3.76668	1999999.9999999998	701.0000000000001	3.402884406328562	0.514393413694722	1.0755110171702855E-4	0.0028475664831459635	0.514427	0.509057	0.519634	2000000.0000000002	700.9999999999999	0.5143855276233199	0.09530293366619119	6.93996192553229E-5	0.0016650028899585778	0.0952655	0.0920136	0.0983684	2435747.1661278643	575.5934029182412	0.09528840466854199	0.31479825392296706	9.584114223451543E-5	0.0025375288581452496	0.314814	0.310075	0.319884	2000000.0	701.0	0.314788026624486	0.07550539201141236	5.790170892288271E-5	0.0014662190021776694	0.0755672	0.0730112	0.0783529	2186417.475270041	641.2316110064211	0.07549116514966742	0.001697570285306704	1.8331217505885913E-6	4.853447313085303E-5	0.00169591	0.00160315	0.00178999	2000000.0	701.0	0.0016968759110953314	0.001697570285306704	1.8331217505885913E-6	4.853447313085303E-5	0.00169591	0.00160315	0.00178999	2000000.0	701.0	0.0016968759110953314	-60978.144507845944	1.4605290293830202	38.02056376670836	-60977.5	-61055.7	-60903.9	2068860.9196040903	677.6675931740715	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-518.3099629101291	0.5227164221375162	13.672014533193018	-517.784	-542.571	-489.079	2049345.9598738411	684.1207036055093	NaN	
13	sims/sim_013/delphy-digested.log	96.00713266761768	0.0031784295890103812	0.08415338776109951	96.0	96.0	96.0	2000000.0	701.0	96.00709603652858	-37732.58873038514	0.9380939375086521	22.964892996462535	-37731.7	-37777.5	-37687.4	2339439.5091180317	599.288844415795	NaN	3271.1481027104132	0.8453824083749425	20.658973159830634	3272.2	3231.33	3312.32	2347669.53051882	597.187969505302	3271.082822328147	-41003.73466476458	0.13555649731639474	3.5890486773837953	-41003.7	-41009.5	-40995.9	2000000.0	701.0	NaN	1.758479029957206	0.010651027266136258	0.28180875164457364	1.70764	1.28688	2.28767	2002728.3902439533	700.0450020230759	1.7380622702229025	2024.2389158345204	0.010657547413090296	0.2820269611407668	2024.29	2023.71	2024.71	2002079.4429149465	700.2719122667504	2024.2388961853594	35.22913865905848	0.04362971182238176	1.1551579023435685	35.1745	33.0602	37.5281	2000000.0000000002	700.9999999999999	35.21031145031575	2.064315406562053	0.016006054641327514	0.4237827785693925	2.01709	1.2516	2.85299	2000000.0	701.0	2.0215544165391917	0.23673809415121255	1.0128281326251341E-4	0.002353225026515655	0.236738	0.232252	0.241333	2597123.539698618	539.8279976172001	0.23672639278400648	0.41571781312410816	1.1858061273041112E-4	0.0028166475152266966	0.415641	0.410723	0.421132	2484908.4403248136	564.2058987963107	0.4157082801108507	0.15313330955777466	7.800811029463648E-5	0.0020653742894416924	0.153122	0.149552	0.157542	2000000.0000000002	700.9999999999999	0.15311937114899773	0.19441078316690466	1.220795450001756E-4	0.002209705120030343	0.194432	0.190091	0.198678	4279225.507423916	327.6293800286307	0.19439821921585648	9.19855281027104E-5	3.7994464367090807E-7	9.965002809391937E-6	9.15342E-5	7.13963E-5	1.09237E-4	2038139.0753496103	687.8824006450635	9.145072688233301E-5	9.19855281027104E-5	3.7994464367090807E-7	9.965002809391937E-6	9.15342E-5	7.13963E-5	1.09237E-4	2038139.0753496103	687.8824006450635	9.145072688233301E-5	-41003.73466476458	0.13555649731639474	3.5890486773837953	-41003.7	-41009.5	-40995.9	2000000.0	701.0	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-489.40952781740344	0.8452719764402832	20.65120036491544	-488.454	-530.487	-449.58	2348823.3448685426	596.89461238664	NaN	
14	sims/sim_014/delphy-digested.log	1014.1198288159771	0.014682514739529206	0.3887402007775461	1014.0	1014.0	1015.0	2000000.0	701.0	1014.1197543734637	-48021.580456490716	1.3518085361071484	35.12713985101842	-48020.0	-48087.7	-47957.1	2076312.902683311	675.2354128263295	NaN	3249.539329529248	0.6234535378587489	16.237457785088527	3250.3	3215.48	3278.38	2066903.1690504188	678.3094733190185	3249.498739872718	-51271.118687589216	0.7867602847711942	20.27510439684763	-51269.5	-51309.1	-51231.5	2111089.636906517	664.1120184998015	NaN	1.6012453067047072	0.003272989364561736	0.08665699063408042	1.59289	1.45628	1.78141	2000000.0	701.0	1.598929744808393	2024.3962054208264	0.0032711225702571284	0.0866075640652011	2024.4	2024.22	2024.54	2000000.0	701.0	2024.3962035681452	35.22062296718974	0.026163014263249438	0.689873449308979	35.186	34.0144	36.6475	2016437.2323394953	695.2857135916809	35.21387451186431	2.594773823109843	0.006894781832619977	0.1643377791305966	2.59645	2.2831	2.92263	2467824.3418561076	568.1117477532957	2.5895946187675047	0.3272097403708985	1.1257168133592521E-4	0.002762290351132784	0.327122	0.322165	0.332658	2328454.0185985556	602.1162491513716	0.327198079831889	0.09592377303851635	6.128435185274946E-5	0.001622589294673406	0.0958853	0.0928614	0.0989877	2000000.0	701.0	0.09591005376357291	0.12644770470756064	7.559407018539829E-5	0.0018902953802569559	0.12647	0.122736	0.129994	2242147.228848949	625.2934606438599	0.1264335804727339	0.4504187760342366	1.1158651685331146E-4	0.0028382461367479745	0.450589	0.444953	0.45585	2167062.0444199024	646.958864703525	0.45040982915966515	9.604708630527812E-4	1.5198735428330313E-6	3.545192832991499E-5	9.57967E-4	8.90087E-4	0.00102396	2576814.7543220795	544.0825723496157	9.598190698242309E-4	9.604708630527812E-4	1.5198735428330313E-6	3.545192832991499E-5	9.57967E-4	8.90087E-4	0.00102396	2576814.7543220795	544.0825723496157	9.598190698242309E-4	-51271.118687589216	0.7867602847711942	20.27510439684763	-51269.5	-51309.1	-51231.5	2111089.636906517	664.1120184998015	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-509.9419315263915	0.6241292658636	16.256467825981062	-509.234	-544.797	-481.807	2066544.3534818357	678.4272486761911	NaN	
15	sims/sim_015/delphy-digested.log	3609.156918687589	0.15044825576285534	2.446791530637277	3609.0	3605.0	3613.0	5300640.989861275	264.496313310344	3609.1560895639946	-72954.09044222547	2.670077613815345	69.45644513015846	-72952.0	-73084.7	-72808.7	2071909.0200289395	676.6706387428235	NaN	3261.568459343792	0.4185082283782697	11.073664866241817	3261.72	3238.41	3281.34	2002503.4095702895	700.1236518747553	3261.5496559742005	-76215.65663338084	2.3676546617887886	60.896810944216604	-76212.9	-76329.7	-76094.2	2119315.572546643	661.5343265351031	NaN	2.7449283024251083	0.0037324057033904985	0.0888607489757299	2.73973	2.5863	2.92329	2473464.966674693	566.8161946456989	2.7434930761593783	2023.252325249644	0.003743467986465289	0.08913516418219473	2023.26	2023.07	2023.41	2472852.127197551	566.9566669919997	2023.2523232862188	38.3707970042796	0.024811617988978112	0.5569604996074915	38.3599	37.2503	39.3954	2782334.84347333	503.8933409789787	38.36675576585916	1.0057563694721834	0.001524627538106127	0.03985071650811858	1.00628	0.93589	1.09692	2052122.4171935506	683.1951097329527	1.004966474346239	0.616359146932953	1.0081882503248909E-4	0.0026693200018171916	0.616385	0.611107	0.621037	2000000.0	701.0	0.6163533659182	0.26252991155492156	9.442125653479613E-5	0.002499935389885931	0.262514	0.257669	0.266913	2000000.0	701.0	0.2625180108799017	0.10759395720399434	6.334753564482282E-5	0.0016772149834960066	0.107605	0.104489	0.110969	2000000.0	701.0	0.10758089230869189	0.013516933523537802	2.4774626914201077E-5	6.100462775905674E-4	0.0134767	0.0125526	0.0149459	2312260.162447867	606.3331552258277	0.013503188336322438	0.0031430402282453633	3.2612667228724687E-6	7.011584593596687E-5	0.0031424	0.0030075	0.00328145	3033110.940462341	462.23169132952694	0.003142259040496453	0.0031430402282453633	3.2612667228724687E-6	7.011584593596687E-5	0.0031424	0.0030075	0.00328145	3033110.940462341	462.23169132952694	0.003142259040496453	-76215.65663338084	2.3676546617887886	60.896810944216604	-76212.9	-76329.7	-76094.2	2119315.572546643	661.5343265351031	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-496.36144365192536	0.4202805645876189	11.112561745341155	-496.254	-518.793	-475.685	2005387.2686821544	699.1168348851281	NaN	
16	sims/sim_016/delphy-digested.log	2074.7360912981453	0.05667086241576865	1.5004406824330043	2074.0	2073.0	2077.0	2000000.0000000002	700.9999999999999	2074.7355489784795	-49593.92867332381	1.8195757329376387	48.17582329114377	-49593.2	-49700.2	-49512.6	2000000.0000000002	700.9999999999999	NaN	3231.944893009985	0.4853800501649881	12.851118587955177	3232.18	3207.46	3258.1	2000000.0	701.0	3231.9193417615566	-52825.873751783125	1.4494149086594978	38.37529553849427	-52824.8	-52904.8	-52751.4	2000000.0	701.0	NaN	2.454610813124109	0.004024740575265809	0.10480258801311645	2.44932	2.27123	2.67123	2067663.1277149306	678.0601642538427	2.4523925351363305	2023.54253922967	0.004022229260997082	0.10469088201966961	2023.55	2023.32	2023.72	2069492.9773219028	677.4606221734105	2023.5425365214876	39.347550499286804	0.024458119889982633	0.6475630777113022	39.3304	38.0237	40.622	2000000.0	701.0	39.34222256372207	1.2120600713266765	0.002052143438830857	0.0543333799626777	1.21165	1.11804	1.31363	2000000.0	701.0	1.2108412052909876	0.7641141569186878	8.81790564975111E-5	0.0023346643761971322	0.76402	0.760016	0.76898	2000000.0000000002	700.9999999999999	0.764110589843056	0.080460157489301	5.749160845090726E-5	0.0014810224458336658	0.0804057	0.077527	0.0832184	2112679.658125533	663.6122019766685	0.08044654658812833	0.08320156619115553	5.4824257941742187E-5	0.0014515492345989949	0.0832003	0.0802744	0.0857769	2000000.0	701.0	0.0831889054039821	0.07222409928673323	5.3068994574304886E-5	0.0014050761715208079	0.0722187	0.0696252	0.0749051	2000000.0	701.0	0.07221045216499816	0.0017580286305278192	1.8264941307114131E-6	4.8358997585516486E-5	0.00176023	0.00166959	0.00186046	2000000.0	701.0	0.0017573626385823087	0.0017580286305278192	1.8264941307114131E-6	4.8358997585516486E-5	0.00176023	0.00166959	0.00186046	2000000.0	701.0	0.0017573626385823087	-52825.873751783125	1.4494149086594978	38.37529553849427	-52824.8	-52904.8	-52751.4	2000000.0	701.0	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-527.2910114122681	0.48615046355070834	12.871516364459257	-527.094	-551.839	-501.164	2000000.0	701.0	NaN	
17	sims/sim_017/delphy-digested.log	1008.0584878744651	0.05048804240525697	1.3367418376528029	1007.0	1007.0	1011.0	2000000.0	701.0	1008.0576025353016	-50482.48559201141	1.6672495137490002	40.859874732497225	-50481.8	-50565.4	-50409.9	2334291.833891996	600.6104205327346	NaN	3258.2541226818844	0.5897376702428826	15.614133159271816	3258.24	3229.95	3288.67	2000000.0	701.0	3258.2167080055565	-53740.74065620542	1.222605229437298	29.57378723611708	-53739.7	-53804.6	-53691.8	2396109.293080322	585.1152132537565	NaN	4.372483837375179	0.011488069645942312	0.27819631652392657	4.3726	3.84384	4.91507	2390778.7247599703	586.4198076887095	4.363667014536486	2021.624950071327	0.01148671100381834	0.2780965549745161	2021.62	2021.08	2022.15	2391928.4437669213	586.1379355446204	2021.6249309433317	40.723577175463674	0.039773886245385165	0.9527343826278001	40.7058	38.8025	42.4437	2443432.754150628	573.7829279804981	40.712455244319365	36.27098088445079	0.19358845303231648	5.1255262063869385	35.9149	27.0864	46.8421	2000000.0	701.0	35.92131748972444	0.11915616405135536	7.034763361308345E-5	0.0018625524094715042	0.119199	0.115602	0.122853	2000000.0	701.0	0.11914158794814138	0.21286711412268186	8.615190603250709E-5	0.0022396969974477774	0.212857	0.208951	0.217212	2074432.2645626746	675.8475675249706	0.21285532833665063	0.32466423680456497	1.1072879807838741E-4	0.0026242140600818667	0.32468	0.319896	0.329793	2496149.9400068065	561.6649775438477	0.324653628592019	0.34331249928673335	1.1188594810517467E-4	0.002649763519515887	0.343295	0.338459	0.348786	2499682.6338716634	560.8712006085731	0.34330226766046196	8.247846761768891E-4	1.1841836265733267E-6	3.135292480570718E-5	8.25109E-4	7.61586E-4	8.83025E-4	1999999.9999999998	701.0000000000001	8.241891279236317E-4	8.247846761768891E-4	1.1841836265733267E-6	3.135292480570718E-5	8.25109E-4	7.61586E-4	8.83025E-4	1999999.9999999998	701.0000000000001	8.241891279236317E-4	-53740.74065620542	1.222605229437298	29.57378723611708	-53739.7	-53804.6	-53691.8	2396109.293080322	585.1152132537565	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-496.59669044222534	0.5904254630095841	15.632343438731109	-496.463	-525.538	-466.562	2000000.0000000002	700.9999999999999	NaN	
18	sims/sim_018/delphy-digested.log	672.0898716119829	0.014218044899821205	0.3764427092894036	672.0	672.0	673.0	2000000.0	701.0	672.0897663953284	-42458.024679029935	1.1724581279211712	31.04247574914558	-42457.6	-42515.5	-42392.7	2000000.0	701.0	NaN	3256.128644793156	0.6380602374783876	16.893541000098693	3255.75	3223.03	3287.39	2000000.0	701.0	3256.0848057826965	-45714.153067047075	0.6049470122503522	16.01682184725057	-45714.2	-45747.6	-45686.5	2000000.0	701.0	NaN	1.925303708987164	0.005103303098473515	0.11706863918512808	1.91529	1.70491	2.1726	2664217.0258896286	526.2334060536408	1.9217915379838444	2024.071797432238	0.00511315744141389	0.11712035798835144	2024.08	2023.82	2024.29	2672154.5474571567	524.6702520758593	2024.0717940437023	37.456889871611956	0.04199293864639992	0.8653755144925579	37.442	35.935	39.3321	3301348.2772651217	424.67497587423117	37.44691169019728	0.11687054679029944	8.439499415813248E-4	0.021437646610926443	0.115873	0.0773297	0.159085	2172837.1275677923	645.239342706444	0.11488702699550808	0.17261162054208282	8.495204476779111E-5	0.0022084208606266615	0.17255	0.168566	0.177103	2074588.6870994042	675.7966090908424	0.17259748234657493	0.2999009771754637	1.1122138425327701E-4	0.0025857295649770098	0.299879	0.295092	0.304901	2593930.9036474586	540.4924233057158	0.2998898272875385	0.46731038373751704	1.1859007722960463E-4	0.0028893150505450676	0.467277	0.461982	0.473063	2361864.169223386	593.598911516151	0.4673014473211857	0.06017699557774611	5.3862775002358865E-5	0.001335443678075901	0.0601148	0.0577351	0.0628632	2280732.280888319	614.7148491509654	0.06016224495159794	5.98480614835949E-4	1.2119513590108838E-6	2.762371313797212E-5	5.97862E-4	5.44888E-4	6.54466E-4	2698697.9733200194	519.5097835550739	5.978429220449184E-4	5.98480614835949E-4	1.2119513590108838E-6	2.762371313797212E-5	5.97862E-4	5.44888E-4	6.54466E-4	2698697.9733200194	519.5097835550739	5.978429220449184E-4	-45714.153067047075	0.6049470122503522	16.01682184725057	-45714.2	-45747.6	-45686.5	2000000.0	701.0	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-503.6176105563478	0.6387052338949625	16.91061818619248	-503.892	-536.966	-472.255	2000000.0000000002	700.9999999999999	NaN	
19	sims/sim_019/delphy-digested.log	36.00285306704708	0.0020145430788658567	0.05333785762053437	36.0	36.0	36.0	1999999.9999999998	701.0000000000001	36.00281426996953	-33868.395007132625	0.881511634192871	23.33368484255008	-33867.5	-33911.3	-33821.2	2000955.6136067626	700.6652173922374	NaN	3256.490071326679	0.848022326510321	22.334176042991157	3257.33	3215.56	3301.04	2021262.489174226	693.6258934745176	3256.4134262438956	-37124.8858773181	0.09563383564741967	2.532040178329701	-37124.6	-37129.1	-37120.3	2000000.0	701.0	NaN	2.6619692154065606	0.023718434236044854	0.6279788610688413	2.55616	1.75136	4.0137	2000000.0	701.0	2.594411723704766	2023.3351925820257	0.02372086785029451	0.6280432942434637	2023.44	2021.98	2024.25	2000000.0	701.0	2023.3350950885624	38.17911611982885	0.06978568585688595	1.8476740533199156	38.0105	34.8702	41.8884	2000000.0	701.0	38.134842194863516	5.132690756062766	0.06706043901971241	1.7755193154519924	4.88516	2.22435	8.49346	2000000.0	701.0	4.857707467864909	0.3995512239657628	9.860830979071194E-5	0.002610793505935307	0.399565	0.394499	0.40447	2000000.0	701.0	0.3995426915271728	0.3674131711840232	1.0104148551415617E-4	0.0026752152508122775	0.36723	0.362804	0.37302	2000000.0	701.0	0.36740343633370764	0.06959070485021394	5.1330501654449905E-5	0.0013590471295977591	0.0696025	0.0668296	0.0721716	2000000.0	701.0	0.06957743190854651	0.1634448915834523	8.244615499646299E-5	0.0021564238325754593	0.163319	0.15936	0.167666	2049370.9729946256	684.1123537293688	0.16343067126418634	3.2549187303851665E-5	2.397256167404912E-7	5.7004797495275245E-6	3.20696E-5	2.23498E-5	4.41181E-5	2479442.7698109658	565.4496312923122	3.20590329822612E-5	3.2549187303851665E-5	2.397256167404912E-7	5.7004797495275245E-6	3.20696E-5	2.23498E-5	4.41181E-5	2479442.7698109658	565.4496312923122	3.20590329822612E-5	-37124.8858773181	0.09563383564741967	2.532040178329701	-37124.6	-37129.1	-37120.3	2000000.0	701.0	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-503.1492910128382	0.8480213753455714	22.309304267440055	-502.077	-543.128	-458.162	2025767.3109689238	692.0834354511445	NaN	
