# Produced by delphy version 1.1.4 (build 2044, commit a50e378)
# Invocation: ../delphy <DASH-DASH>v0-in-fasta delphy_inputs/h5n1-andersen-e756a15-ALL_full_dates_only.fasta <DASH-DASH>v0-steps 20000000000 <DASH-DASH>v0-out-log-file delphy_outputs_alpha_a/h5n1-andersen-e756a15-ALL_full_dates_only_alpha_a.log <DASH-DASH>v0-log-every 2000000 <DASH-DASH>v0-out-trees-file delphy_outputs_alpha_a/h5n1-andersen-e756a15-ALL_full_dates_only_alpha_a.trees <DASH-DASH>v0-tree-every 20000000 <DASH-DASH>v0-out-delphy-file delphy_outputs_alpha_a/h5n1-andersen-e756a15-ALL_full_dates_only_alpha_a.dphy <DASH-DASH>v0-delphy-snapshot-every 20000000 <DASH-DASH>v0-site-rate-heterogeneity <DASH-DASH>v0-target-coal-prior-cells 1000 <DASH-DASH>v0-pop-model skygrid <DASH-DASH>v0-skygrid-prior-double-half-time 0.25 <DASH-DASH>v0-skygrid-type staircase <DASH-DASH>v0-skygrid-disable-low-pop-barrier <DASH-DASH>v0-skygrid-num-parameters 23 <DASH-DASH>v0-skygrid-cutoff 1.833
state	numMuts	posterior_for_Delphy	prior_for_Delphy	likelihood_really_logG	rootHeight	age(root)	treeLength	skygrid.isloglinear	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood_really_logG	branchRates	skygrid	
4376000000	4368	-105534	-34000.1	-71534.4	1.5495	2024.04	98.199	0	6.24524	-1.06936	-1.17525	-0.769849	-0.188837	-0.549558	-0.221933	0.42746	0.959339	0.908424	0.717108	-0.0723196	-1.05249	0.0985639	0.706892	0.265062	0.27228	-0.0263886	-1.08261	-0.763091	-0.886104	-1.03911	-1.56022	-1.10214	1.833	15.5167	0.3344	0.199025	0.243097	0.223478	0.516975	0.00345971	0.00345971	-71534.4	0.0	-3814.84	
4378000000	4366	-105623	-34118	-71505	1.57356	2024.02	97.75	0	6.24524	-1.01337	-0.937392	-0.447387	-0.156364	-0.636098	-0.205041	0.646794	0.980468	0.875703	0.549651	0.143521	-0.938545	-0.108337	0.649347	0.240424	0.0140863	-0.132242	-1.15313	-1.53384	-0.999694	-0.731535	-1.34079	-1.42469	1.833	15.8789	0.319665	0.205784	0.246181	0.22837	0.53381	0.00341442	0.00341442	-71505	0.0	-3789.15	
4380000000	4366	-106185	-34734.8	-71450.1	1.57952	2024.01	98.2711	0	6.24524	-0.928959	-1.06934	-0.595471	-0.167547	-0.629373	0.048348	0.492297	0.765483	0.812319	0.753286	-0.13219	-1.07535	0.297613	0.497544	0.424287	0.223975	0.00121808	-0.830594	-1.20697	-1.70307	-1.56772	-1.01009	-0.967894	1.833	16.9588	0.323138	0.204471	0.250245	0.222146	0.564889	0.00347168	0.00347168	-71450.1	0.0	-3809.15	
4382000000	4363	-105992	-34412	-71579.5	1.58409	2024.01	100.741	0	6.24524	-1.04362	-1.02828	-0.604144	-0.19244	-0.730324	-0.207089	0.644385	0.891747	0.973747	0.723872	-0.10854	-1.12259	0.1403	0.619091	0.273343	0.16225	0.279757	-0.844725	-1.62758	-1.28391	-0.982331	-0.417014	-0.898262	1.833	16.2737	0.322132	0.203535	0.245702	0.228631	0.549404	0.00343737	0.00343737	-71579.5	0.0	-3965.49	
4384000000	4364	-105145	-33727.7	-71417.3	1.53723	2024.05	97.3276	0	6.24524	-1.24072	-1.12451	-0.685585	-0.00925029	-0.704688	-0.326697	0.799548	0.726111	0.947268	0.650016	0.0469288	-1.10493	0.295095	0.545853	0.26748	0.172505	0.113487	-0.969857	-1.26719	-1.18765	-1.25401	-1.39643	-1.34975	1.833	17.037	0.333782	0.197799	0.249544	0.218875	0.498403	0.00342295	0.00342295	-71417.3	0.0	-3730.11	
4386000000	4371	-105404	-33914.5	-71489.2	1.5612	2024.03	98.09	0	6.24524	-1.2293	-1.00043	-0.461273	-0.181793	-0.713266	-0.0407045	0.47357	0.703762	0.988925	0.481527	0.0377545	-1.23773	0.324874	0.550736	0.228266	0.311203	0.107122	-0.692528	-1.14054	-0.929943	-1.54214	-1.88824	-1.62762	1.833	17.7267	0.32873	0.202026	0.251172	0.218071	0.512991	0.00343937	0.00343937	-71489.2	0.0	-3780.64	
4388000000	4372	-105618	-33986.2	-71632.1	1.56968	2024.02	99.2496	0	6.24524	-1.16794	-1.11287	-0.451673	-0.198892	-0.527355	0.154443	0.56863	0.678345	0.931973	0.500248	-0.142791	-1.17558	0.19232	0.587319	0.316236	0.14375	0.184031	-0.889474	-1.54032	-1.55926	-2.12403	-1.33787	-1.4158	1.833	17.8943	0.328428	0.200504	0.246132	0.224936	0.514992	0.00352135	0.00352135	-71632.1	0.0	-3844.19	
4390000000	4370	-105151	-33706.4	-71444.1	1.59008	2024	100.168	0	6.24524	-0.827921	-1.12742	-0.665621	-0.263731	-0.446163	0.206911	0.887606	1.02628	0.965666	0.583652	-0.210196	-1.1726	-0.0649463	0.609608	0.513997	0.237764	0.15647	-0.557316	-1.36139	-1.00609	-1.06972	-0.838365	-0.310518	1.833	18.5325	0.331453	0.19867	0.250095	0.219782	0.486831	0.00329769	0.00329769	-71444.1	0.0	-3925.54	
4392000000	4369	-105124	-33639.8	-71484.7	1.56267	2024.03	100.069	0	6.24524	-1.19642	-0.981286	-0.575524	-0.390879	-0.714618	-0.204455	0.720729	0.859135	1.01857	0.568421	-0.0926849	-1.19872	0.134454	0.685099	0.490307	0.102875	0.209449	-0.373338	-1.20523	-0.583655	-0.664893	-0.918197	-0.640163	1.833	17.1322	0.322774	0.203643	0.251848	0.221735	0.510293	0.00335054	0.00335054	-71484.7	0.0	-3883.43	
4394000000	4368	-106404	-34736	-71668.2	1.59358	2024	103.177	0	6.24524	-1.01322	-0.984874	-0.444263	-0.173962	-0.602542	0.0575954	0.794631	0.936176	1.00745	0.619795	0.040995	-1.16484	0.0890013	0.586853	0.529901	0.307801	0.193767	-0.143562	-1.87182	-1.45992	-1.1625	-1.54686	-2.4293	1.833	16.4504	0.3219	0.20173	0.250574	0.225796	0.527699	0.0032189	0.0032189	-71668.2	0.0	-4059.86	
4396000000	4367	-105881	-34290.5	-71590.1	1.57007	2024.02	101.266	0	6.24524	-0.919454	-1.2334	-0.400756	-0.037981	-0.24287	0.122566	0.509389	0.949824	0.960744	0.633784	-0.0117398	-0.91781	0.259442	0.731172	0.45616	0.210852	0.198697	-0.260744	-1.71769	-1.53976	-1.74673	-1.91718	-2.15012	1.833	16.2024	0.330624	0.203178	0.242061	0.224137	0.518873	0.00331622	0.00331622	-71590.1	0.0	-3992.25	
4398000000	4366	-105319	-33770.9	-71548	1.57168	2024.02	100.078	0	6.24524	-1.1918	-1.08122	-0.506637	-0.199505	-0.592202	-0.0326523	0.659957	0.660908	0.979504	0.634903	0.062224	-1.05925	0.00673456	0.662055	0.227978	0.11569	0.0360965	-0.313855	-1.45852	-1.47003	-1.6868	-1.66322	-1.1514	1.833	16.019	0.32501	0.203789	0.247181	0.224019	0.481011	0.00334791	0.00334791	-71548	0.0	-3878.42	
4400000000	4372	-105124	-33656	-71467.9	1.55298	2024.04	99.3953	0	6.24524	-1.17116	-0.886864	-0.426175	-0.107044	-0.47212	-0.376666	0.66246	0.880375	0.898885	0.669807	-0.0487455	-1.17251	-0.136847	0.582653	0.347574	0.285285	0.00806888	-0.533096	-1.24219	-0.922439	-0.479239	-0.941612	-0.524629	1.833	17.1368	0.324217	0.207682	0.245222	0.222879	0.500631	0.00336629	0.00336629	-71467.9	0.0	-3871.63	
4402000000	4367	-104554	-33114.4	-71439.7	1.55491	2024.04	99.903	0	6.24524	-1.16801	-0.992826	-0.606822	-0.261301	-0.563439	-0.0724426	0.583283	0.673042	0.783673	0.728741	0.197223	-1.12178	0.23977	0.567583	0.329544	0.230108	0.166647	-0.153502	-1.27842	-0.977371	-0.490691	-0.346814	-0.103488	1.833	16.7977	0.32724	0.202629	0.241785	0.228346	0.485682	0.00343494	0.00343494	-71439.7	0.0	-3890.83	
4404000000	4362	-105932	-34383.1	-71548.4	1.61383	2023.98	100.693	0	6.24524	-0.907167	-0.7633	-0.603436	-0.262499	-0.604065	0.0625729	0.586144	0.844701	0.825925	0.697891	-0.0192927	-0.959284	0.157632	0.586808	0.477382	0.291494	0.269208	-0.228631	-1.62343	-1.75522	-1.41925	-1.27526	-0.577926	1.833	18.6217	0.327272	0.209311	0.240364	0.223052	0.527428	0.00327624	0.00327624	-71548.4	0.0	-3948.42	
4406000000	4364	-104851	-33409	-71442.1	1.58137	2024.01	100.03	0	6.24524	-1.13502	-0.96179	-0.53021	-0.270297	-0.597551	0.396164	0.421242	0.859316	0.811099	0.60775	-0.0139559	-1.04401	0.235906	0.60288	0.509837	0.208669	0.165061	-0.504421	-1.34077	-1.36301	-0.634315	-0.600901	-0.77088	1.833	17.0041	0.334006	0.204508	0.236965	0.224521	0.487298	0.00328342	0.00328342	-71442.1	0.0	-3884.16	
4408000000	4362	-105502	-33961.1	-71540.8	1.59652	2024	99.8802	0	6.24524	-0.902964	-1.17392	-0.636204	-0.203296	-0.692898	0.276006	0.475757	0.98726	0.796154	0.581526	0.0897232	-1.02192	0.208396	0.611695	0.577287	0.159775	0.105891	-0.364644	-2.07737	-2.70252	-3.51723	-3.6806	-3.46251	1.833	16.123	0.333119	0.203562	0.246545	0.216774	0.510339	0.00328938	0.00328938	-71540.8	0.0	-3897.47	
4410000000	4362	-105658	-34119.4	-71538.3	1.57215	2024.02	100.82	0	6.24524	-1.1194	-1.21062	-0.533517	-0.0515608	-0.406074	-0.0805454	0.787782	1.00904	0.924562	0.642115	-0.085047	-0.844931	0.29682	0.620345	0.415648	0.0773138	0.0235205	-0.65093	-1.70257	-1.37809	-1.32453	-1.94642	-1.9712	1.833	16.7719	0.326737	0.207718	0.238348	0.227197	0.520057	0.00327669	0.00327669	-71538.3	0.0	-3939.58	
4412000000	4361	-105313	-33868.6	-71443.9	1.6041	2023.99	101.112	0	6.24524	-0.969935	-1.10709	-0.373807	0.00975523	-0.538394	-0.418222	0.594559	0.725489	0.883459	0.811837	-0.0481134	-1.0078	0.130193	0.416018	0.457355	0.174207	0.0729291	-0.578614	-1.89933	-1.8058	-1.62908	-1.75518	-1.57526	1.833	16.8936	0.325496	0.203738	0.25287	0.217896	0.488675	0.00325178	0.00325178	-71443.9	0.0	-3960.6	
4414000000	4359	-106210	-34669.1	-71541.3	1.5601	2024.03	100.057	0	6.24524	-0.939869	-1.04999	-0.66272	-0.247897	-0.501125	-0.151377	0.664473	0.87274	0.878941	0.652411	-0.110033	-0.977411	0.149977	0.542415	0.515392	0.226668	0.183559	-0.355335	-1.82258	-1.42419	-1.51025	-2.0749	-1.65726	1.833	15.9711	0.328545	0.206288	0.240248	0.224919	0.540236	0.00334524	0.00334524	-71541.3	0.0	-3903.66	
4416000000	4361	-105865	-34322.5	-71542.3	1.6157	2023.98	99.9993	0	6.24524	-1.07776	-1.12763	-0.638946	-0.0195388	-0.774016	-0.154426	0.806127	0.703439	0.926903	0.571199	-0.11938	-0.982273	-0.0662749	0.457499	0.600647	0.243624	0.0701373	-0.428547	-1.36985	-0.897835	-1.42503	-1.83884	-0.900873	1.833	16.7412	0.328151	0.201017	0.245179	0.225653	0.519917	0.00329999	0.00329999	-71542.3	0.0	-3907.18	
4418000000	4361	-106069	-34528.4	-71541	1.58305	2024.01	100.996	0	6.24524	-1.00864	-0.890833	-0.522452	-0.213136	-0.372574	-0.0990422	0.667474	0.869184	0.921948	0.616135	-0.0445801	-1.04903	-0.207955	0.566446	0.379311	0.285547	-0.104892	-0.396148	-0.980295	-0.660662	-0.360935	-0.160451	-0.860947	1.833	16.513	0.327858	0.200892	0.244501	0.226749	0.531802	0.00326878	0.00326878	-71541	0.0	-3971.24	
4420000000	4364	-105652	-34209.3	-71442.8	1.62283	2023.97	100.875	0	6.24524	-0.952027	-0.926229	-0.508846	-0.163996	-0.476944	-0.213417	0.500723	1.0381	0.89199	0.629663	0.0814116	-0.997412	-0.111968	0.602617	0.399558	0.248492	0.0934883	-0.252134	-0.694301	-0.932476	-1.11995	-0.127864	-0.176099	1.833	17.881	0.322239	0.204782	0.247982	0.224996	0.490971	0.00315716	0.00315716	-71442.8	0.0	-3979.03	
4422000000	4368	-105719	-34089.9	-71629.2	1.62873	2023.96	102.763	0	6.24524	-0.942702	-0.988544	-0.537541	-0.216519	-0.55726	-0.163483	0.334661	0.93443	0.932823	0.618763	0.165761	-1.15717	0.00483974	0.677157	0.383593	0.387386	-0.0115656	-0.485123	-1.17363	-1.41533	-1.95794	-1.76321	-1.07351	1.833	18.068	0.325353	0.202346	0.243205	0.229095	0.501562	0.00331454	0.00331454	-71629.2	0.0	-4047.09	
4424000000	4364	-106471	-34831	-71639.7	1.67459	2023.92	102.088	0	6.24524	-1.19438	-0.992344	-0.658811	-0.297773	-0.477402	-0.013379	0.607886	0.998975	1.00627	0.812164	0.174546	-1.17891	0.074997	0.526156	0.378897	0.455977	0.0997843	-0.446154	-1.19706	-0.878869	-0.540862	-0.875391	-0.993374	1.833	16.321	0.333379	0.200761	0.24696	0.2189	0.539677	0.00327221	0.00327221	-71639.7	0.0	-4021.11	
4426000000	4361	-105833	-34252.3	-71581	1.63362	2023.96	102.757	0	6.24524	-1.10386	-0.863738	-0.443674	-0.408464	-0.534524	-0.031727	0.66162	0.777921	0.992275	0.700512	0.204693	-1.25	0.0695334	0.798664	0.468499	0.203803	0.182296	-0.575481	-1.21935	-1.18093	-1.48232	-1.42889	-0.995108	1.833	16.412	0.32732	0.201533	0.244384	0.226763	0.518207	0.00322226	0.00322226	-71581	0.0	-4061.23	
4428000000	4361	-105368	-33840.2	-71528.2	1.60834	2023.98	102.397	0	6.24524	-1.13752	-0.949013	-0.351932	-0.27179	-0.565253	-0.18718	0.589782	0.794421	0.964282	0.750735	0.205611	-1.05023	0.122642	0.695782	0.457506	0.241864	0.162936	-0.892419	-2.07261	-2.65332	-2.35039	-1.34189	-1.47948	1.833	16.9853	0.332087	0.203121	0.239742	0.22505	0.480152	0.00323102	0.00323102	-71528.2	0.0	-4033.29	
4430000000	4363	-106195	-34587.7	-71606.8	1.57944	2024.01	102.904	0	6.24524	-0.974437	-0.908749	-0.355778	-0.139151	-0.596728	-0.169691	0.525552	0.794357	0.993249	0.855228	0.00341485	-0.871719	0.183706	0.66153	0.49328	0.383029	-0.093149	-0.813994	-1.84907	-1.8112	-1.56001	-1.89559	-1.54185	1.833	16.3815	0.332227	0.20035	0.246182	0.221242	0.506629	0.00314205	0.00314205	-71606.8	0.0	-4103.57	
4432000000	4362	-106233	-34545.6	-71687.2	1.60757	2023.99	105.121	0	6.24524	-1.07279	-1.05115	-0.514053	-0.0703957	-0.679111	-0.145962	0.712678	0.841938	0.941496	0.802354	0.197322	-0.900033	-0.0177258	0.934491	0.576791	0.400305	0.0421964	-0.653023	-2.52805	-2.39737	-2.45391	-2.39309	-1.92607	1.833	17.0098	0.326858	0.202953	0.247789	0.2224	0.520047	0.003209	0.003209	-71687.2	0.0	-4195.95	
4434000000	4360	-106969	-35324.8	-71644.6	1.60687	2023.99	101	0	6.24524	-1.04205	-1.32079	-0.685069	-0.16887	-1.09833	-0.0440521	0.688356	0.732637	0.887338	0.741652	0.236074	-0.902761	0.23041	0.637388	0.471191	0.192905	0.174245	-0.57761	-1.77118	-2.28188	-2.50892	-2.64176	-2.44403	1.833	16.8591	0.32768	0.202656	0.250162	0.219502	0.593546	0.00322358	0.00322358	-71644.6	0.0	-3948.53	
4436000000	4358	-106108	-34582.9	-71524.9	1.59585	2024	100.276	0	6.24524	-0.918843	-1.12956	-0.733446	-0.248861	-0.782335	0.0167988	0.507818	0.885679	0.88334	0.600085	0.18757	-0.784671	0.0515884	0.673693	0.318758	0.113425	-0.00780115	-0.755584	-1.81652	-2.41442	-1.99189	-2.35722	-3.41555	1.833	17.4296	0.328005	0.203537	0.249935	0.218523	0.541406	0.00324688	0.00324688	-71524.9	0.0	-3921.05	
4438000000	4359	-106263	-34731.6	-71531.1	1.674	2023.92	100.75	0	6.24524	-1.19551	-1.10769	-0.633753	-0.402713	-0.622218	-0.0592538	0.696197	0.707507	1.01553	0.580283	0.320393	-1.0351	0.0684445	0.491939	0.256936	0.324434	0.206169	-0.514389	-1.48623	-0.74778	-1.01295	-1.1613	-1.30545	1.833	17.5063	0.328595	0.205086	0.241158	0.225161	0.538725	0.00321572	0.00321572	-71531.1	0.0	-3927.55	
4440000000	4361	-106558	-34809.6	-71748.2	1.60601	2023.99	101.628	0	6.24524	-1.19192	-1.15689	-0.515743	-0.380158	-0.610749	0.124981	0.831237	0.885034	0.960636	0.784323	0.132551	-0.786303	-0.0448977	0.292386	0.45453	0.180377	0.227659	-0.291636	-1.35643	-1.59713	-1.03116	-0.966167	-0.609528	1.833	18.2133	0.331287	0.201407	0.247726	0.21958	0.564433	0.0032834	0.0032834	-71748.2	0.0	-3992.97	
4442000000	4359	-105233	-33783.5	-71449.6	1.60682	2023.99	101.237	0	6.24524	-1.1219	-1.04152	-0.55802	-0.400337	-0.714761	-0.284577	0.681483	0.745056	0.999004	0.591651	0.228365	-0.873296	0.34807	0.409937	0.368462	0.324492	0.157532	-0.5282	-1.38439	-1.30192	-1.23158	-1.29871	-1.65837	1.833	15.7509	0.333549	0.202624	0.246326	0.217501	0.506331	0.00333708	0.00333708	-71449.6	0.0	-3931.96	
4444000000	4361	-105605	-34085.3	-71520.2	1.5694	2024.02	100.502	0	6.24524	-1.00096	-0.86311	-0.302752	-0.13805	-0.39898	-0.201735	0.560129	0.739111	0.871946	0.624125	-0.0144706	-0.953372	0.326343	0.471367	0.471503	0.224665	0.166472	-0.438753	-1.44997	-1.36657	-0.95123	-1.84027	-1.3542	1.833	17.128	0.32606	0.198957	0.242054	0.232929	0.504426	0.00332152	0.00332152	-71520.2	0.0	-3933.32	
4446000000	4361	-105552	-34012.2	-71540	1.62338	2023.97	101.744	0	6.24524	-0.96423	-1.17147	-0.696954	-0.0974388	-0.572305	-0.0657744	0.507743	0.858842	1.02034	0.694347	0.147249	-1.04996	0.246324	0.640322	0.266533	0.240686	0.26726	-0.327837	-1.65291	-1.31185	-1.78365	-1.22283	-1.95759	1.833	19.0546	0.329282	0.202361	0.246943	0.221414	0.508077	0.0032334	0.0032334	-71540	0.0	-4004.72	
4448000000	4366	-105832	-34194.3	-71637.7	1.625	2023.97	103.455	0	6.24524	-1.03974	-1.08647	-0.562962	0.0782714	-0.651097	-0.00893521	0.519985	0.983361	1.08042	0.592072	0.0426961	-1.05705	0.00743692	0.448168	0.507803	0.461637	0.214509	0.000414463	-0.942754	-0.771997	-1.08964	-0.82304	-0.381405	1.833	17.6343	0.325654	0.201349	0.242497	0.2305	0.491727	0.00321221	0.00321221	-71637.7	0.0	-4108.97	
4450000000	4372	-106839	-35026.3	-71812.7	1.61998	2023.97	103.078	0	6.24524	-0.89654	-1.12056	-0.627148	-0.102315	-0.572124	0.00183362	0.500553	0.968045	1.13287	0.664002	0.105796	-1.01352	0.13162	0.523195	0.609888	0.43083	0.182634	0.262052	-1.57	-1.83049	-1.42612	-0.974101	-0.827571	1.833	17.6132	0.330956	0.201584	0.236373	0.231087	0.551067	0.00309143	0.00309143	-71812.7	0.0	-4067.11	
4452000000	4365	-106364	-34643	-71720.7	1.60933	2023.98	102.59	0	6.24524	-0.95212	-0.763736	-0.378438	-0.170308	-0.675008	0.126197	0.660358	1.05768	0.997836	0.702781	-0.0582844	-0.820426	0.239594	0.592324	0.382923	0.469395	0.267285	-0.444687	-1.17404	-0.67846	-1.52045	-2.15391	-1.94355	1.833	16.6376	0.329038	0.197708	0.249955	0.223298	0.534261	0.00321488	0.00321488	-71720.7	0.0	-4062.67	
4454000000	4365	-106121	-34418.8	-71701.8	1.61624	2023.98	103.015	0	6.24524	-0.931754	-0.934939	-0.389016	-0.110551	-0.762796	0.0792618	0.780659	0.924185	0.998416	0.62039	0.0789273	-1.02394	0.178809	0.450032	0.402472	0.586508	0.019715	-0.413206	-0.627527	-0.914774	-1.02382	-1.20084	-1.47597	1.833	16.2891	0.328883	0.202322	0.243042	0.225753	0.515532	0.0032307	0.0032307	-71701.8	0.0	-4083.17	
4456000000	4363	-105448	-33813.9	-71634	1.59868	2023.99	101.948	0	6.24524	-0.857517	-1.04308	-0.460838	0.0403893	-0.577271	-0.219846	0.420721	0.812358	1.06603	0.637011	0.166361	-0.998986	-0.0254771	0.324318	0.363035	0.158226	0.163663	-0.501407	-1.71694	-1.82962	-1.81029	-2.32608	-2.08305	1.833	15.0251	0.321345	0.20918	0.248152	0.221323	0.481155	0.00328056	0.00328056	-71634	0.0	-4027.09	
4458000000	4362	-106422	-34659.7	-71761.9	1.60987	2023.98	104.377	0	6.24524	-0.921984	-0.632997	-0.605674	-0.119609	-0.768285	-0.29421	0.593646	0.876831	1.02472	0.613051	0.164822	-1.00225	0.252952	0.555487	0.383722	0.274836	0.34119	-0.238237	-1.28664	-2.21931	-1.6678	-2.22142	-2.16972	1.833	16.5192	0.332669	0.202432	0.245047	0.219852	0.52907	0.00317889	0.00317889	-71761.9	0.0	-4159.04	
4460000000	4368	-105753	-34093.3	-71659.5	1.66176	2023.93	103.173	0	6.24524	-0.826439	-1.02666	-0.391888	-0.104535	-0.700575	-0.0528314	0.801311	0.922842	1.02005	0.747979	-0.0600959	-0.895168	0.186726	0.593821	0.457273	0.00404333	0.044414	0.169859	-1.07399	-1.45872	-2.23902	-1.98591	-1.76661	1.833	17.534	0.328509	0.202656	0.245829	0.223005	0.48773	0.0031964	0.0031964	-71659.5	0.0	-4085.06	
4462000000	4365	-106468	-34727.1	-71740.7	1.6375	2023.96	103.803	0	6.24524	-0.900379	-0.688875	-0.518793	-0.134754	-0.778316	0.188923	0.922606	0.903015	1.02428	0.613262	0.0255147	-1.09885	0.58221	0.768038	0.28942	0.164789	0.287921	-0.0808005	-0.951376	-1.40469	-1.58582	-2.07613	-1.2726	1.833	15.9239	0.327002	0.205485	0.244429	0.223084	0.537204	0.00321616	0.00321616	-71740.7	0.0	-4132.74	
4464000000	4363	-106741	-35016.4	-71724.3	1.63736	2023.96	103.604	0	6.24524	-0.89397	-0.790574	-0.403437	-0.24729	-0.604654	-0.114061	0.741453	0.893427	0.977082	0.793421	0.114506	-1.06852	0.300948	0.729919	0.400845	0.224733	0.186734	0.0162083	-0.623251	-0.789516	-0.47314	-0.612865	-1.1976	1.833	16.9719	0.320224	0.209013	0.2461	0.224663	0.540379	0.00321625	0.00321625	-71724.3	0.0	-4114.03	
4466000000	4365	-105207	-33670.7	-71536	1.61928	2023.97	101.52	0	6.24524	-1.06274	-0.90526	-0.558302	-0.329441	-0.542061	-0.11274	0.560675	0.649282	0.893474	0.725646	0.0443129	-1.14707	-0.0678032	0.547018	0.368561	0.26328	0.2509	0.10075	-1.3721	-1.49293	-0.749514	-0.467994	-0.863134	1.833	18.1619	0.327534	0.199666	0.247287	0.225514	0.481347	0.00317099	0.00317099	-71536	0.0	-3960.23	
4468000000	4363	-105876	-34235.4	-71640.6	1.63139	2023.96	102.225	0	6.24524	-1.10837	-0.957964	-0.439278	-0.177009	-0.636331	-0.196239	0.56467	0.723476	0.903037	0.75817	-0.0347201	-1.14182	0.169699	0.595124	0.437815	0.306617	0.241698	0.0931237	-1.75373	-1.78244	-1.09605	-1.43594	-1.44197	1.833	15.8924	0.321332	0.209507	0.247633	0.221529	0.507712	0.00321409	0.00321409	-71640.6	0.0	-4014.89	
4470000000	4359	-106116	-34444.2	-71671.7	1.58736	2024.01	102.81	0	6.24524	-1.2491	-0.771559	-0.418696	-0.185966	-0.42781	-0.192132	0.656728	0.752954	1.04794	0.638218	0.0712291	-1.24556	0.0920572	0.662904	0.550654	0.390406	0.338637	0.0260594	-0.87721	-0.291	-0.747607	-0.868386	-0.606498	1.833	17.0676	0.331651	0.199527	0.246645	0.222177	0.540292	0.00325322	0.00325322	-71671.7	0.0	-4030.36	
4472000000	4364	-105491	-33897.3	-71593.3	1.63055	2023.96	101.697	0	6.24524	-1.28972	-0.774099	-0.52327	-0.0992906	-0.446384	-0.0414108	0.732701	0.619974	0.98429	0.694725	-0.160045	-1.13426	0.129829	0.805538	0.469437	0.310939	0.0526912	-0.439614	-1.37029	-1.4406	-1.27173	-2.08959	-1.88085	1.833	16.84	0.322984	0.205969	0.244525	0.226521	0.480515	0.00323271	0.00323271	-71593.3	0.0	-3967.75	
4474000000	4366	-107169	-35264.3	-71904.2	1.63866	2023.95	101.966	0	6.24524	-1.20734	-1.15481	-0.51827	-0.0052078	-0.574013	-0.156743	0.740677	1.0639	0.873377	0.630726	-0.0116383	-1.08468	0.249492	0.57873	0.432286	0.348243	0.185239	-0.271067	-1.76198	-1.82857	-2.61451	-2.73216	-2.65995	1.833	16.6477	0.326204	0.204289	0.243712	0.225795	0.584645	0.00322494	0.00322494	-71904.2	0.0	-4001.97	
4476000000	4361	-105624	-34167.9	-71456.1	1.5935	2024	101.344	0	6.24524	-1.28745	-1.2522	-0.689046	-0.127287	-0.483867	0.151073	0.808938	0.776298	0.964559	0.581564	0.0983095	-1.13318	0.103594	0.466485	0.606103	0.289138	0.0378314	-0.375874	-1.49898	-1.39104	-1.86181	-1.94014	-2.25889	1.833	15.5634	0.324714	0.201539	0.249368	0.224379	0.492868	0.00328181	0.00328181	-71456.1	0.0	-3951.98	
4478000000	4366	-105888	-34326.9	-71560.6	1.59588	2024	100.275	0	6.24524	-1.31145	-1.1287	-0.40324	-0.357187	-0.650736	-0.134646	0.566938	0.924007	0.922128	0.609395	0.0321232	-0.993326	0.17199	0.506353	0.451659	0.374311	0.0695276	-0.17046	-1.30094	-1.27041	-1.45125	-1.59739	-1.15205	1.833	15.9828	0.325465	0.207423	0.246951	0.220161	0.530807	0.00329305	0.00329305	-71560.6	0.0	-3897.13	
4480000000	4365	-105057	-33607.3	-71449.5	1.63909	2023.95	100.014	0	6.24524	-1.04224	-1.15081	-0.565698	-0.317212	-0.611351	-0.0086418	0.595442	0.654029	0.803958	0.610801	0.119572	-0.811225	0.385465	0.454499	0.42788	0.180447	0.218688	-0.552563	-1.78858	-1.66249	-2.00734	-2.13624	-1.68646	1.833	16.7305	0.326462	0.203617	0.243047	0.226874	0.504888	0.0033811	0.0033811	-71449.5	0.0	-3920.75	
4482000000	4364	-106046	-34520.6	-71525	1.59563	2024	99.8883	0	6.24524	-0.960573	-1.20895	-0.421597	-0.162834	-0.684207	-0.0214207	0.509347	0.834678	0.942605	0.60253	-0.00987197	-1.0697	0.456875	0.503174	0.249408	0.198329	0.0524501	-0.361622	-1.57794	-1.94632	-1.98371	-2.16843	-1.38741	1.833	16.7315	0.329458	0.203953	0.246871	0.219718	0.547751	0.00338893	0.00338893	-71525	0.0	-3906.53	
